appId,modelName,expMethod,instanceId,pred,i_max,a0_i,a1_i,a2_i,a3_i,a4_i,a5_i,a6_i,intercept
wine_quality_iter7,mlp,shap,69,1,0.07084218305664562,0.0,0.06670455832718906,-0.015428776781942245,0.012760505949616745,-0.00788720827915848,0.028905584001356326,0.06235823248075227,-0.001591979998808557
wine_quality_iter7,mlp,shap,70,1,0.07084218305664562,0.005890928860276175,0.03759295514665345,-0.013687307126820047,0.006124898666181629,-0.005161280124806447,-0.05942610028175965,0.10172349631690816,-0.001591979998808557
wine_quality_iter7,mlp,shap,71,0,0.07084218305664562,0.005150376806519946,-0.03008256019512707,-0.013883045285312477,0.009924371631154217,-0.0038731604491125415,-0.05321743809369022,-0.09072587223880448,-0.001591979998808557
wine_quality_iter7,mlp,shap,72,0,0.07084218305664562,0.010323468789922194,0.010812083178305544,-0.010682627486795132,-0.0077116437043462825,0.0076431800122116755,-0.06889961087810134,-0.0628391620743296,-0.001591979998808557
wine_quality_iter7,mlp,shap,73,1,0.07084218305664562,0.0053358641687112065,0.03418575017020485,0.08092949468833498,-0.1422955574286288,0.007743123868145998,-0.046478679499182905,0.06379674704315559,-0.001591979998808557
wine_quality_iter7,mlp,shap,74,0,0.07084218305664562,-0.04622459262500315,0.01675597655003536,-0.012105506970768938,0.00973561582384092,0.009599925399154052,-0.04491122448659967,-0.09187139289869817,-0.001591979998808557
wine_quality_iter7,mlp,shap,75,0,0.07084218305664562,0.008687542937013643,-0.02210558226065975,-0.008263211563338722,0.008069488223055267,0.005430490063441901,-0.06430430814023412,-0.07443685905455229,-0.001591979998808557
wine_quality_iter7,mlp,shap,76,0,0.07084218305664562,-0.000796756511315444,-0.03185002363645108,-0.010227230537014123,0.007474706713587781,0.008554091027531765,-0.10383066813533115,-0.0626166775727119,-0.001591979998808557
wine_quality_iter7,mlp,shap,77,1,0.07084218305664562,0.0013311686953564605,0.04806425253304587,-0.008759369852614883,0.012061502833615272,0.005264922880427702,0.010319137593710816,0.09207079374391722,-0.001591979998808557
wine_quality_iter7,mlp,shap,78,0,0.07084218305664562,-0.008667763410197522,-0.044307978887506635,0.004075913383683349,-0.004603346629893852,0.004859436813728185,-0.04919943758665204,-0.0820317211448327,-0.001591979998808557
wine_quality_iter7,mlp,shap,79,0,0.07084218305664562,0.00857543515566825,-0.014158619282146342,-0.017317372911060492,0.007882915236628874,-0.0076511149251690495,-0.029770859132210375,-0.09608809623007578,-0.001591979998808557
wine_quality_iter7,mlp,shap,80,1,0.07084218305664562,0.012673090807138278,0.025231405668533727,-0.009746428538973478,0.008879221372115283,0.010934835441219527,0.019469274882322734,0.031915310819943706,-0.001591979998808557
wine_quality_iter7,mlp,shap,81,1,0.07084218305664562,0.0004270186894761023,0.03745721929239263,-0.00043271774583014677,0.01955351763128575,0.00947420450821252,0.11287229606820318,0.05646315168766745,-0.001591979998808557
wine_quality_iter7,mlp,shap,82,1,0.07084218305664562,0.0,0.06670455832718906,-0.015428776781942245,0.012760505949616745,-0.00788720827915848,0.028905584001356326,0.06235823248075227,-0.001591979998808557
wine_quality_iter7,mlp,shap,83,1,0.07084218305664562,-0.020671574361485843,0.024278975946917407,-0.007826591627774675,0.011811609423067741,0.005797396810527433,-0.01976125774748156,0.05604791900682028,-0.001591979998808557
wine_quality_iter7,mlp,shap,84,0,0.07084218305664562,0.011671372667336994,-0.03574843093943905,-0.01510560787927654,-0.030813196470531143,0.004956508589287534,-0.06908182459477424,-0.06442394993817185,-0.001591979998808557
wine_quality_iter7,mlp,shap,85,1,0.07084218305664562,0.0018705689254807237,0.02511908108388986,-0.0022412652123869614,0.012875048502624659,0.01300089368808178,0.05592083278920618,0.024840344964038755,-0.001591979998808557
wine_quality_iter7,mlp,shap,86,0,0.07084218305664562,0.013596235991288367,-0.026656583660306075,-0.01472448448149058,-0.026809610688151502,0.006972696387614857,-0.07055056270498487,-0.06386027644651053,-0.001591979998808557
wine_quality_iter7,mlp,shap,87,1,0.07084218305664562,-0.019818920238496195,0.007990313782305532,0.023395872733695578,0.009145614602790697,-0.004271625373444193,-0.011588002144744477,0.11916154100590329,-0.001591979998808557
wine_quality_iter7,mlp,shap,88,0,0.07084218305664562,-0.002699369643524935,0.024436365555521512,0.014007230935406718,-0.037368080504784386,0.010097002093253723,-0.04820789589577324,-0.09299993913484247,-0.001591979998808557
wine_quality_iter7,mlp,shap,89,0,0.07084218305664562,-0.012704108560614772,-0.03270825304159204,0.026137869763341478,-0.00823014671194468,0.0029070452823143217,0.009507808309225787,-0.07096716320735734,-0.001591979998808557
wine_quality_iter7,mlp,shap,90,1,0.07084218305664562,0.004048048369722952,-0.09065655872594186,0.005060837393142136,0.009950653738836829,-0.039544381852578914,0.06166341398211505,0.09412109071259195,-0.001591979998808557
wine_quality_iter7,mlp,shap,91,1,0.07084218305664562,-0.00652889397827696,0.0645529079382672,-0.01977648553435071,0.01118830901144182,0.007477448865662109,-0.05424897840267018,0.016835351179698404,-0.001591979998808557
wine_quality_iter7,mlp,shap,92,0,0.07084218305664562,-0.0021307496650097273,-0.10108471777194585,-0.03442520809956848,0.0010700894452821408,0.009686155254260004,-0.04543572065921923,-0.06705234079884409,-0.001591979998808557
wine_quality_iter7,mlp,shap,93,1,0.07084218305664562,-0.014717972706798657,0.04491278072457492,-0.01704593784083702,0.011562707398100421,0.006340211493000592,-0.06312328485847056,0.039074087418724944,-0.001591979998808557
wine_quality_iter7,mlp,shap,94,1,0.07084218305664562,0.0021424439593113187,0.045751126426316374,0.016814134262856963,0.02222460781589089,0.009213324957714849,0.11099854553220677,-0.051198822752241524,-0.001591979998808557
wine_quality_iter7,mlp,shap,95,0,0.07084218305664562,0.014426042522566436,-0.0569650390706,0.12652030857423155,-0.012256678980894603,0.0028519229762828807,-0.04741264923451796,-0.0786893212355864,-0.001591979998808557
wine_quality_iter7,mlp,shap,96,0,0.07084218305664562,0.010004788095288422,-0.08545024484614305,0.0687136598549536,-0.02013836028607009,0.00532078959402571,-0.06598688689302716,-0.06726279010975747,-0.001591979998808557
wine_quality_iter7,mlp,shap,97,1,0.07084218305664562,0.012200577581649299,0.0496452956815888,-0.009161350362466807,0.009010298704598813,-0.006827760562573573,0.013677957667099155,-0.014212226409451384,-0.001591979998808557
wine_quality_iter7,mlp,shap,98,1,0.07084218305664562,0.0063825204111499,0.0010773690926396684,-0.004995363744132651,-0.021803837920719847,-0.02634446159550996,0.04342332922522611,0.1499084805527994,-0.001591979998808557
wine_quality_iter7,mlp,shap,99,1,0.07084218305664562,0.002759552545872814,0.04125250526291099,-0.00023037143297238716,0.010343254534698183,0.0012873358598777752,0.006164735898975933,0.10708809793705024,-0.001591979998808557
wine_quality_iter7,mlp,shap,100,0,0.07084218305664562,0.006302450186958429,0.035069047639985626,-0.012937536140828784,0.008005949051934691,0.004728323823393693,-0.07526175984068881,0.022703941471519894,-0.001591979998808557
wine_quality_iter7,mlp,shap,101,1,0.07084218305664562,-0.022246942057277688,-0.011360930312738764,-0.0018484083691359676,0.010110606349213186,0.004305291541275487,-0.015021801871203166,0.055810633586931085,-0.001591979998808557
wine_quality_iter7,mlp,shap,102,1,0.07084218305664562,-0.007479068349787524,0.019573317462980917,0.032626362508469876,0.007459823505018226,0.004223905632292809,-0.02114706729221475,0.07337916492133122,-0.001591979998808557
wine_quality_iter7,mlp,shap,103,0,0.07084218305664562,0.0049282296991228014,-0.1337128391961529,-0.008991635025721145,0.011134897228398525,-0.0016287019423076587,-0.017286868416755394,-0.043943921323224285,-0.001591979998808557
wine_quality_iter7,mlp,shap,104,0,0.07084218305664562,-0.00440340400342544,0.03927074028390548,-0.011316940987230215,0.009639290478285135,0.01063155155410587,-0.07169655901908648,-0.027045262728445874,-0.001591979998808557
wine_quality_iter7,mlp,shap,105,0,0.07084218305664562,-0.04051385332908711,0.046304111320648086,-0.019551959205486996,0.008440618597571413,0.011161312127942974,-0.01019014302695731,-0.014647309128263297,-0.001591979998808557
wine_quality_iter7,mlp,shap,106,1,0.07084218305664562,0.016682155525018356,-0.015879877963181792,0.030600173325438153,0.006797299752960264,-0.020207440426006827,-0.007066462294850154,0.010569434272118544,-0.001591979998808557
wine_quality_iter7,mlp,shap,107,1,0.07084218305664562,0.003143517529871659,-0.02604997124222716,-0.01967804866709874,-0.025528349254430434,-0.039235123686164934,0.04954771586349261,0.12373736083903256,-0.001591979998808557
wine_quality_iter7,mlp,shap,108,1,0.07084218305664562,-0.0010340287470882586,0.015056208011868221,0.007640369453163818,-0.0023360921224176816,-0.014924069200898263,0.07904845270099646,-0.014228151879194878,-0.001591979998808557
wine_quality_iter7,mlp,shap,109,1,0.07084218305664562,0.00033610143013057536,0.014111699804445318,0.0030579606277165734,0.011947649186784088,0.002441195060973271,0.07360281487933659,0.11531680660997756,-0.001591979998808557
wine_quality_iter7,mlp,shap,110,0,0.07084218305664562,-0.03837244110502598,0.016049493021253202,-0.024908484389439146,0.005887793616934069,0.01560140227960361,0.03382120186810954,-0.05907792171497476,-0.001591979998808557
wine_quality_iter7,mlp,shap,111,0,0.07084218305664562,-0.001242223864646432,-0.059179254474439016,-0.0015300274471115021,0.012786135711458126,0.0012715266861920704,-0.03795151846176321,-0.1157629686195552,-0.001591979998808557
wine_quality_iter7,mlp,shap,112,1,0.07084218305664562,0.009280482586268495,0.009625095524739832,0.06862676232698413,-0.05619811980169762,-0.002705864413153569,0.007187982283996535,-0.01803454489443764,-0.001591979998808557
wine_quality_iter7,mlp,shap,113,1,0.07084218305664562,-0.002987497635458622,0.057466468496500465,-0.016736977087272363,0.009706291818766116,0.009475986286724828,-0.04893713242759844,0.028165282517971763,-0.001591979998808557
wine_quality_iter7,mlp,shap,114,0,0.07084218305664562,0.01605039239038906,0.019236456875180958,0.02069018744614534,0.005531330679035002,0.0033359083983596875,-0.10248368356745309,0.027024028701605335,-0.001591979998808557
wine_quality_iter7,mlp,shap,115,1,0.07084218305664562,0.005762118338283156,0.03723546562504853,0.005741400923375237,0.010064241393527249,0.0007275845533435132,0.04046772327205849,0.012145279999617693,-0.001591979998808557
wine_quality_iter7,mlp,shap,116,1,0.07084218305664562,-0.011956999558450488,0.03827965353680392,-0.007491318530542959,0.014006562209500452,0.013004348583164658,0.041935771267601764,-0.08311717316371825,-0.001591979998808557
wine_quality_iter7,mlp,shap,117,1,0.07084218305664562,-0.0014118624735117713,0.034781502809225366,-0.0040856868113244155,0.012023040817661675,0.002657636334444117,0.06914049097278824,0.06792968128272234,-0.001591979998808557
wine_quality_iter7,mlp,shap,118,0,0.07084218305664562,-0.002527881224977449,-0.03046230711943502,-0.013739183201649035,0.012952871921134507,0.0064406345140584536,0.013194023946320544,-0.08741308950406286,-0.001591979998808557
wine_quality_iter7,mlp,shap,119,0,0.07084218305664562,0.009860754539241718,-0.05488943297429611,-0.007174607812539563,0.010615099617740573,-0.01046934732751093,0.014387431781697994,0.019847448661977928,-0.001591979998808557
wine_quality_iter7,mlp,shap,120,0,0.07084218305664562,0.0066826445646173994,-0.04319174339578593,-0.015985822817208322,0.009026363784167487,0.0010632316566211442,-0.06485762704655038,-0.08719478679595727,-0.001591979998808557
wine_quality_iter7,mlp,shap,121,0,0.07084218305664562,0.007509607831664334,-0.06046292220129737,-0.02091388741801515,0.006680678416166298,-0.02581783518822859,0.003766519321681344,-0.07103720327750557,-0.001591979998808557
