appId,modelName,expMethod,instanceId,pred,i_max,a0_i,a1_i,a2_i,a3_i,a4_i,a5_i,a6_i,a7_i,a8_i,a9_i,intercept
wine_quality_iter10,mlp,shap,28,1,0.05335923909746292,0.00012500191010744732,0.04191706548206701,0.050166202248176514,0.006892737756990457,0.003149658775631327,0.023818241938128714,0.027783685375490485,0.0,0.017148562284784553,0.009967245179227268,0.0037284639735635228
wine_quality_iter10,mlp,shap,29,0,0.05335923909746292,0.0,0.008338727272298787,0.0,0.009073106753264568,0.0,0.0281207613205146,0.043663827154270245,0.0,0.035295208304033356,0.07652811454377624,0.0037284639735635228
wine_quality_iter10,mlp,shap,30,0,0.05335923909746292,0.0,0.019951630296846313,0.045858592934279956,0.0,0.014128220222415055,0.0038927338972360196,0.0016616061033614892,0.0,0.0,0.013208186333454325,0.0037284639735635228
wine_quality_iter10,mlp,shap,31,1,0.05335923909746292,0.0018129977876131798,0.07063488045648784,0.02525662789367467,0.0,0.007297808442211315,0.01810457795731592,0.020865692640450035,0.0,0.03018648842500888,0.0,0.0037284639735635228
wine_quality_iter10,mlp,shap,32,0,0.05335923909746292,0.0014754393989088455,0.13643241016008303,0.03777945991491241,0.013566475193287979,0.0,0.0,0.0,0.0,0.06546978655599868,0.042833178283758086,0.0037284639735635228
wine_quality_iter10,mlp,shap,33,0,0.05335923909746292,0.00195346440265911,0.0963136428722007,0.04843957804746124,0.00017621644430315664,0.011015422877614525,0.0,0.0,0.0,0.03209847460256408,0.0,0.0037284639735635228
wine_quality_iter10,mlp,shap,34,1,0.05335923909746292,0.004173894542916459,0.01895407540845927,0.03365800232772614,0.028544882401364564,0.018684961239571973,0.019144708827599603,0.028270149328182975,0.0035914896283087416,0.031684197243399784,0.04404341032365791,0.0037284639735635228
wine_quality_iter10,mlp,shap,35,1,0.05335923909746292,0.0,0.0,0.06621069729262206,0.060419545106399894,0.0020036223667908998,0.023656356443568023,0.005191152389098728,0.0,0.013408121166822409,0.0,0.0037284639735635228
wine_quality_iter10,mlp,shap,36,0,0.05335923909746292,0.0016090179137516892,0.004803711330496515,0.0,0.00747238147158917,0.0,0.039722727243873844,0.005363838210308505,0.0,0.013745475617448892,0.036371230838822655,0.0037284639735635228
wine_quality_iter10,mlp,shap,37,0,0.05335923909746292,0.0,0.07896202469601668,0.0,0.009218639750596535,0.0,0.055558756529700375,0.013541329902896927,0.003002200729517217,0.045889628037823975,0.02315275414388571,0.0037284639735635228
wine_quality_iter10,mlp,shap,38,0,0.05335923909746292,0.0,0.0,0.04785368077850404,0.0,0.0016544503349951788,0.0,0.002013571998718498,0.004121037851882602,0.03524717798334304,0.03791190924653406,0.0037284639735635228
wine_quality_iter10,mlp,shap,39,1,0.05335923909746292,0.0015950655936569648,0.030463637764723796,0.024573288577169804,0.0,0.0007855012687093543,0.022261340640671725,0.025900637527622974,0.008325170551316395,0.0,0.02948153418057823,0.0037284639735635228
wine_quality_iter10,mlp,shap,40,0,0.05335923909746292,0.0014357354986665183,0.09480729158948407,0.054320667495926074,0.0,0.0,0.0,0.0,0.00175910773589267,0.024957320126068053,0.07169353462337785,0.0037284639735635228
wine_quality_iter10,mlp,shap,41,1,0.05335923909746292,0.0029833197644860477,0.05284879964889475,0.034776294133779424,0.021317689807224746,0.0,0.018040392977624525,0.026992639486452797,0.0,0.0,0.04148869576673473,0.0037284639735635228
wine_quality_iter10,mlp,shap,42,0,0.05335923909746292,0.005807040388285412,0.014015679840153152,0.008476632812500492,0.01378741293208575,0.0,0.0,0.0,0.0014274964380727381,0.017862183563638674,0.0657031535886351,0.0037284639735635228
wine_quality_iter10,mlp,shap,43,0,0.05335923909746292,0.00618803958230569,0.06570904408856744,0.06181235511450635,0.008687600083262524,0.0,0.0,0.0,0.0,0.0,0.0493227749716909,0.0037284639735635228
wine_quality_iter10,mlp,shap,44,0,0.05335923909746292,0.0,0.06805285837358291,0.06151683520407148,0.0,0.005140616901276374,0.0,0.0,0.0,0.04080080518137687,0.04133040232216868,0.0037284639735635228
wine_quality_iter10,mlp,shap,45,0,0.05335923909746292,0.05608709556872178,0.06510683856005593,0.0,0.0,0.021060397750351224,0.0,0.0,0.041231964228132356,0.004017466491580663,0.0,0.0037284639735635228
wine_quality_iter10,mlp,shap,46,0,0.05335923909746292,0.00917517253128931,0.02443923980537781,0.05025474066545864,0.00987210900040053,0.0,0.03082752614626054,0.0,0.0,0.0,0.027960651646378478,0.0037284639735635228
wine_quality_iter10,mlp,shap,47,1,0.05335923909746292,0.0048344643786663016,0.020020011650916963,0.042254294886535655,0.03140999808595932,0.0,0.025067475328042266,0.03267810775943883,0.0,0.03687610067099661,0.025921140748357056,0.0037284639735635228
wine_quality_iter10,mlp,shap,48,0,0.05335923909746292,0.0014001897325164059,0.061198474421621914,0.058903860304435215,0.011135451454983092,0.019695036828748767,0.0,0.0,0.0,0.03099544368820183,0.07716338627919397,0.0037284639735635228
wine_quality_iter10,mlp,shap,49,1,0.05335923909746292,0.0,0.0645929150928098,0.0184811829301382,0.0,0.02590287721246229,0.020705259039086085,0.018527338223609142,0.008154746538729715,0.0,0.0,0.0037284639735635228
wine_quality_iter10,mlp,shap,50,0,0.05335923909746292,0.0,0.0,0.0,0.0,0.0,0.011734405943307357,0.04737879028173121,0.0,0.0,0.053480502735614166,0.0037284639735635228
wine_quality_iter10,mlp,shap,51,0,0.05335923909746292,0.013312353283264676,0.044843416384606684,0.0,0.006270224523425777,0.0,0.0,0.0,0.0333822034395349,0.0,0.04995136466087666,0.0037284639735635228
wine_quality_iter10,mlp,shap,52,0,0.05335923909746292,0.0007435693066414748,0.011710320209512376,0.0,0.0,0.0,0.0,0.07868186629758243,0.0,0.0,0.015299086213476887,0.0037284639735635228
wine_quality_iter10,mlp,shap,53,1,0.05335923909746292,0.0,0.0,0.0,0.0,0.03360470166797175,0.025819623585738055,0.011416615453731778,0.009674734957487746,0.041549699934744125,0.0680280479434104,0.0037284639735635228
wine_quality_iter10,mlp,shap,54,1,0.05335923909746292,0.0005387841382375191,0.04460887529355081,0.03500365013440316,0.0,0.014135313966767423,0.013505618734551274,0.02272275092960385,0.00628073128211504,0.02628014116451909,0.05193350875799085,0.0037284639735635228
wine_quality_iter10,mlp,shap,55,1,0.05335923909746292,0.006659735558567032,0.0,0.061517758286894736,0.046044333846989326,0.0,0.02011130027484916,0.02378649049373153,0.0,0.08719387544507239,0.06831934736083546,0.0037284639735635228
wine_quality_iter10,mlp,shap,56,1,0.05335923909746292,0.0002666020152751747,0.06550922079304614,0.02564694743552868,0.0,0.01758712519762491,0.020172444094667237,0.029510660026698863,0.0,0.0,0.04155212285523041,0.0037284639735635228
wine_quality_iter10,mlp,shap,57,0,0.05335923909746292,0.0,0.0733795955963888,0.0,0.0,0.0,0.006756301758838181,0.012223816950076601,0.0,0.0,0.0,0.0037284639735635228
wine_quality_iter10,mlp,shap,58,1,0.05335923909746292,0.0,0.06147099031090527,0.03580687514635912,0.0,0.01396313174583942,0.01695142505817249,0.028881711090428214,0.0,0.0,0.0,0.0037284639735635228
wine_quality_iter10,mlp,shap,59,1,0.05335923909746292,0.0023222615360026133,0.022639328078139353,0.005810904429443145,0.02347743395610198,0.0,0.02114561060995604,0.0,0.0025865408609495287,0.023666191986114936,0.0,0.0037284639735635228
wine_quality_iter10,mlp,shap,60,1,0.05335923909746292,0.0,0.0,0.015478545334053668,0.0023811225381239684,0.02367661110819144,0.0,0.0,0.0,0.041235468087237964,0.045304016537136484,0.0037284639735635228
wine_quality_iter10,mlp,shap,61,0,0.05335923909746292,0.0,0.11627704557172401,0.008642995509066602,0.0,0.0,0.04502769865406609,0.03538234133970437,0.003855350322046807,0.07741167420462812,0.04900178677719705,0.0037284639735635228
wine_quality_iter10,mlp,shap,62,0,0.05335923909746292,0.0012457960367179277,0.008589154674003126,0.0,0.0,0.28725724084859994,0.07750252500788768,0.03678403895323296,0.003094169055299279,0.0,0.04062313666098135,0.0037284639735635228
wine_quality_iter10,mlp,shap,63,1,0.05335923909746292,0.0022081468441388155,0.03403763626837449,0.02405024697859139,0.0,0.03461713503237691,0.0,0.008581847846553492,0.0,0.042252538040182586,0.0,0.0037284639735635228
wine_quality_iter10,mlp,shap,64,1,0.05335923909746292,0.0,0.0,0.0,0.0,0.023698069867797402,0.027584452296417254,0.019100775745593816,0.004574103722717299,0.06249508779400429,0.0,0.0037284639735635228
wine_quality_iter10,mlp,shap,65,0,0.05335923909746292,0.0,0.0,0.02751255184322738,0.014742872508712378,0.0,0.0,0.0,0.0,0.025084500101841843,0.06671304091929445,0.0037284639735635228
wine_quality_iter10,mlp,shap,66,1,0.05335923909746292,0.0,0.0,0.0,0.033748787861068365,0.0,0.020837442673969017,0.029369647253335424,0.002513481912780786,0.0,0.011794948776216218,0.0037284639735635228
wine_quality_iter10,mlp,shap,67,0,0.05335923909746292,0.0,0.007239035580764682,0.0,0.0,0.5597736888587976,0.013233025866137857,0.009616365070259748,0.028140583892595387,0.0,0.027685640184979227,0.0037284639735635228
wine_quality_iter10,mlp,shap,68,1,0.05335923909746292,0.00224988417434413,0.06225537999683219,0.03195675131628318,0.0,0.0,0.022904751157224276,0.033426929850106285,0.0,0.0,0.04743615364065674,0.0037284639735635228
wine_quality_iter10,mlp,shap,69,1,0.05335923909746292,0.002429683347487388,0.08358494117003172,0.025426430295571775,0.0,0.012509100470812416,0.015083168747440272,0.02301247000251917,0.007301949497143992,0.019848374523215646,0.035740211456149876,0.0037284639735635228
wine_quality_iter10,mlp,shap,70,1,0.05335923909746292,0.0029429463534224043,0.05836549048412644,0.0053464594999696686,0.0,0.021319662729336258,0.011008166775513292,0.011781516307038126,0.010977778469379479,0.0,0.05784236504564974,0.0037284639735635228
wine_quality_iter10,mlp,shap,71,0,0.05335923909746292,0.0009864678933889648,0.04788894274365279,0.06288763425597793,0.01304729132158556,0.0,0.0,0.0,0.0,0.038769486927255584,0.058426860196593204,0.0037284639735635228
wine_quality_iter10,mlp,shap,72,0,0.05335923909746292,0.0,0.0,0.0,0.008252296399675382,0.0,0.0,0.03059064237163795,0.0028261738748292815,0.05564781553044303,0.03775147266424418,0.0037284639735635228
wine_quality_iter10,mlp,shap,73,0,0.05335923909746292,0.0,0.0,0.0,0.0,0.0,0.035344158062439644,0.3018437768928693,0.01463500927854563,0.04907025273168922,0.0,0.0037284639735635228
wine_quality_iter10,mlp,shap,74,1,0.05335923909746292,0.0,0.02342035902223426,0.037831662148544214,0.0,0.02882258344408677,0.023115570487895757,0.025025122270467888,0.0,0.0,0.0,0.0037284639735635228
wine_quality_iter10,mlp,shap,75,0,0.05335923909746292,0.0014372055830151654,0.037292738973580354,0.019315782655894762,0.008310468528898468,0.0,0.0,0.0,0.0006590682983464574,0.04789862599813464,0.04599962221080455,0.0037284639735635228
wine_quality_iter10,mlp,shap,76,0,0.05335923909746292,0.0,0.048787856909465716,0.023533596212638,0.010455598614874509,0.0,0.0,0.0,0.006182533154543801,0.07387196377090313,0.03646505617761192,0.0037284639735635228
wine_quality_iter10,mlp,shap,77,1,0.05335923909746292,0.0019180295944057244,0.06526493178998936,0.01501251298541341,0.0,0.025890823229032977,0.020485376225925396,0.023988164204430888,0.0,0.007823377454702246,0.05052884769414449,0.0037284639735635228
wine_quality_iter10,mlp,shap,78,0,0.05335923909746292,0.0,0.058033282889180623,0.020151688602124202,0.0,0.0251025027453772,0.03350527194946074,0.0224441735898639,0.0006105546731164696,0.0372185822475419,0.05026048574623934,0.0037284639735635228
wine_quality_iter10,mlp,shap,79,0,0.05335923909746292,0.0018689864662775337,0.02225706205720946,0.032027479665637064,0.013265083907825928,0.0018898745964398527,0.0,0.0,0.0,0.0221659498558731,0.06131104125491184,0.0037284639735635228
wine_quality_iter10,mlp,shap,80,1,0.05335923909746292,0.0,0.03773370862867389,0.005441312087496226,0.0,0.026791686910211436,0.010517919079891885,0.018698026829237685,0.0,0.016150086948441094,0.01783874061765424,0.0037284639735635228
wine_quality_iter10,mlp,shap,81,1,0.05335923909746292,0.006337084261767595,0.04241180700866295,0.03662867650510769,0.0,0.012547440052246254,0.01148832294146128,0.01975724157919341,0.0,0.08268397091959527,0.03846291023811445,0.0037284639735635228
wine_quality_iter10,mlp,shap,82,1,0.05335923909746292,0.002429683347487388,0.08358494117003172,0.025426430295571775,0.0,0.012509100470812416,0.015083168747440272,0.02301247000251917,0.007301949497143992,0.019848374523215646,0.035740211456149876,0.0037284639735635228
wine_quality_iter10,mlp,shap,83,1,0.05335923909746292,0.0,0.029796315911333998,0.03029009001761088,0.0,0.0,0.023289115566996775,0.0365684834581382,0.0,0.0,0.030299646555001437,0.0037284639735635228
wine_quality_iter10,mlp,shap,84,0,0.05335923909746292,0.0,0.04392150981047549,0.007088173884410611,0.007415509201234857,0.0,0.0,0.059389223877081246,0.00015368323881173596,0.05692128052251589,0.03722669692937476,0.0037284639735635228
wine_quality_iter10,mlp,shap,85,1,0.05335923909746292,0.0021401702737155674,0.03341225385598799,0.02159677450826001,0.0,0.02338137762623313,0.01536863270526125,0.024844298806264403,0.0,0.040783936919340895,0.013141017743188512,0.0037284639735635228
wine_quality_iter10,mlp,shap,86,0,0.05335923909746292,0.0,0.03345840207455419,0.006906310014141538,0.007538067527943417,0.0,0.0,0.055469655600567706,0.001157611187883176,0.0573328233738108,0.03776048456319502,0.0037284639735635228
wine_quality_iter10,mlp,shap,87,1,0.05335923909746292,0.0,0.008332439887244239,0.06812807735297899,0.02794485506974049,0.0,0.023262257562456652,0.026541332053270746,0.0,0.0,0.06976987002409481,0.0037284639735635228
wine_quality_iter10,mlp,shap,88,0,0.05335923909746292,0.0,0.0,0.0,0.0,0.0,0.03530847885312173,0.09887522890890338,0.003968611075002744,0.04225174374603216,0.05416363665073321,0.0037284639735635228
wine_quality_iter10,mlp,shap,89,0,0.05335923909746292,0.0037739118003776283,0.04122920877288834,0.05193512076547798,0.0,0.03745934636066567,0.04313765210962051,0.033192770089658485,0.0,0.0,0.047008597575513504,0.0037284639735635228
wine_quality_iter10,mlp,shap,90,0,0.05335923909746292,0.00535578042558716,0.13601284357667384,0.05276919196416676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037284639735635228
wine_quality_iter10,mlp,shap,91,1,0.05335923909746292,0.0005627166670525291,0.09036912931236794,0.013871421206876707,0.0,0.019486998244238787,0.022689880280885078,0.03322074163777316,0.0,0.0,0.007444552116594051,0.0037284639735635228
wine_quality_iter10,mlp,shap,92,0,0.05335923909746292,0.0,0.1279845672799048,0.04868239505055006,0.021240677454222295,0.0,0.045381192614947566,0.0012784019328416826,0.007007121451987115,0.031987425018470385,0.034472839729439556,0.0037284639735635228
wine_quality_iter10,mlp,shap,93,1,0.05335923909746292,0.0,0.061933339958901296,0.016918468587236966,0.0,0.02183127719487071,0.025131539523440032,0.03245222829351651,0.0,0.0,0.017791922767640887,0.0037284639735635228
wine_quality_iter10,mlp,shap,94,0,0.05335923909746292,0.0026685725814596614,0.0,0.0,0.0,0.4961913914470459,0.0,0.0,0.0022337263462308132,0.0,0.02247902368786942,0.0037284639735635228
wine_quality_iter10,mlp,shap,95,0,0.05335923909746292,0.0017586441885711346,0.09337711209678612,0.017574168817527953,0.0,0.0,0.03615231739817083,0.03601765145463539,0.0,0.04067350319737372,0.05116784116729152,0.0037284639735635228
wine_quality_iter10,mlp,shap,96,0,0.05335923909746292,0.0,0.10584426024553434,0.018510594960917334,0.0,0.021608259011564872,0.005664470417411359,0.05878475818176948,0.0019544237854428113,0.047234592927751715,0.04404730656014816,0.0037284639735635228
wine_quality_iter10,mlp,shap,97,1,0.05335923909746292,0.0,0.06275806171372099,0.0462444776330901,0.0,0.013835556265768404,0.005874407751541391,0.021336571041611678,0.00582270927970571,0.009452733067211111,0.0,0.0037284639735635228
wine_quality_iter10,mlp,shap,98,1,0.05335923909746292,0.0,0.0,0.0,0.0,0.048045002313465035,0.007758775844360356,0.0,0.012609033796837232,0.05526424302073071,0.09913603004339912,0.0037284639735635228
wine_quality_iter10,mlp,shap,99,1,0.05335923909746292,0.002011426643159111,0.05731865529022696,0.016697936123413276,0.0,0.02508817190161687,0.021998606236698175,0.025846126715115908,0.0034219813167477514,0.004782088280829417,0.05859020834847237,0.0037284639735635228
wine_quality_iter10,mlp,shap,100,1,0.05335923909746292,0.0016620411991308422,0.04905459327270731,0.012584397842736857,0.0,0.019597243471036998,0.025724146228229074,0.029625224172318488,0.0,0.0,0.010701669006300242,0.0037284639735635228
wine_quality_iter10,mlp,shap,101,1,0.05335923909746292,0.0,0.0,0.060864137159870844,0.0,0.0,0.022765496432507148,0.031683912420177936,0.0,0.0,0.03008125253263359,0.0037284639735635228
wine_quality_iter10,mlp,shap,102,1,0.05335923909746292,0.004169538360610979,0.02493568428231443,0.03267809826433792,0.03328655920770952,0.0,0.030674315548464372,0.04119573860688498,0.0,0.0,0.0409891767287229,0.0037284639735635228
wine_quality_iter10,mlp,shap,103,0,0.05335923909746292,0.0,0.15822725703108806,0.03108748580884864,0.004224732835098483,0.0862309369598785,0.0,0.0,0.0,0.010872624416898444,0.021062983210071475,0.0037284639735635228
wine_quality_iter10,mlp,shap,104,1,0.05335923909746292,0.0011926677748412672,0.05434686148387375,0.003937952961677186,0.0,0.0,0.015603048343760636,0.029059177420672894,0.0,0.0,0.0,0.0037284639735635228
wine_quality_iter10,mlp,shap,105,1,0.05335923909746292,0.0,0.062021059054666386,0.03176181579049066,0.0,0.033482559209852124,0.0034245300412767132,0.017149148296299856,0.0,0.0,0.0,0.0037284639735635228
wine_quality_iter10,mlp,shap,106,0,0.05335923909746292,0.002690779858158493,0.022159107095585807,0.04402406793948545,0.0,0.07200572504563621,0.0,0.0,0.0,0.006057856905197912,0.0,0.0037284639735635228
wine_quality_iter10,mlp,shap,107,1,0.05335923909746292,0.0,0.0,0.0,0.0,0.04943393383564609,0.011421678017259667,0.0,0.011912040241291194,0.07066357705625556,0.08149574588959806,0.0037284639735635228
wine_quality_iter10,mlp,shap,108,1,0.05335923909746292,0.0,0.01800872043585938,0.029900743927071986,0.004503566133710075,0.012562547341348483,0.0,0.0,0.004063700106579425,0.09813410052425842,0.0,0.0037284639735635228
wine_quality_iter10,mlp,shap,109,1,0.05335923909746292,0.0032557094611297063,0.02049018228813205,0.031415182584896714,0.0021203052192603766,0.025470382492313863,0.012269628397376718,0.015782456811214998,0.002407228912474799,0.06476417210413608,0.07916745970679516,0.0037284639735635228
wine_quality_iter10,mlp,shap,110,0,0.05335923909746292,0.010231135247658462,0.0,0.0,0.02037009263643712,0.015376231891520419,0.007609031443132758,0.0,0.03058059060423585,0.0,0.035687973287430765,0.0037284639735635228
wine_quality_iter10,mlp,shap,111,0,0.05335923909746292,0.0,0.0653493247449614,0.009890608677115232,0.0,0.2267536261125501,0.0,0.0,0.0,0.019757197487205655,0.04534048335810485,0.0037284639735635228
wine_quality_iter10,mlp,shap,112,0,0.05335923909746292,0.00037025895980631607,0.0,0.0,0.0,0.0,0.029378703034969575,0.11749606333102147,0.0,0.0,0.01587004039504237,0.0037284639735635228
wine_quality_iter10,mlp,shap,113,1,0.05335923909746292,0.0002492335236600335,0.08176675971979515,0.010475748812714987,0.0,0.0289366616535664,0.01165399378381658,0.01997253675501613,0.0,0.0,0.013590415499579055,0.0037284639735635228
wine_quality_iter10,mlp,shap,114,1,0.05335923909746292,0.0004940532678249323,0.026945852698435285,0.005803660670635364,0.026105507749117997,0.02953434775905261,0.023240169733808203,0.0178893388278432,0.0,0.0,0.013581778224874896,0.0037284639735635228
wine_quality_iter10,mlp,shap,115,1,0.05335923909746292,0.0,0.050111746440621115,0.0288232863974963,0.004557495376900262,0.0,0.02262770071934444,0.029423424156003998,0.0031711785859111037,0.025441973028449805,0.0054604186547546766,0.0037284639735635228
wine_quality_iter10,mlp,shap,116,1,0.05335923909746292,0.00697887966263196,0.04918208094098825,0.047894526556877946,0.0,0.01072506384841043,0.02798475909120745,0.03063428745102431,0.0,0.026278725986724878,0.0,0.0037284639735635228
wine_quality_iter10,mlp,shap,117,1,0.05335923909746292,0.0037270232207528794,0.04799859903462264,0.013182424821706612,0.0,0.009586179131324717,0.01648092761676148,0.017696347962058562,0.003541715733032615,0.05479814980151209,0.044469961700716515,0.0037284639735635228
wine_quality_iter10,mlp,shap,118,0,0.05335923909746292,0.0,0.04797943938514431,0.010152519979117317,0.011527844797114788,0.03479355068620347,0.0,0.0,0.0011834457127823383,0.0,0.05572009751780734,0.0037284639735635228
wine_quality_iter10,mlp,shap,119,0,0.05335923909746292,0.0003455749412450415,0.08536419136816993,0.06170527751552986,0.006216688793356137,0.0,0.0,0.0,0.0,0.0,0.0,0.0037284639735635228
wine_quality_iter10,mlp,shap,120,0,0.05335923909746292,0.001011720967629102,0.06762889811583779,0.049080219862963285,0.013431043342450648,0.0,0.0,0.0,0.0,0.04833440407248099,0.05572761913697821,0.0037284639735635228
wine_quality_iter10,mlp,shap,121,0,0.05335923909746292,0.002481287154556755,0.08924901882151855,0.030813342502132593,0.01416937425387489,0.0,0.0,0.0,0.0,0.0,0.04404575511014323,0.0037284639735635228
