appId,modelName,expMethod,instanceId,pred,i_max,a0_i,a1_i,a2_i,a3_i,a4_i,a5_i,a6_i,a7_i,intercept
wine_quality_iter8,mlp,shap,30,1,0.0738999179252355,0.004772990615305003,-0.020564616147186503,0.003279526195823197,-0.00046781392964184015,0.002396483321660511,-0.0012338051242726824,0.05541660855727218,-0.015643279297335323,-0.01678636257465066
wine_quality_iter8,mlp,shap,31,0,0.0738999179252355,0.00213130754239574,0.07800155883018708,-0.001887066305969829,0.007601371921390801,0.0017343486936066952,0.012039749717711712,0.03892418280842578,-0.12256923696488443,-0.01678636257465066
wine_quality_iter8,mlp,shap,32,0,0.0738999179252355,-0.0013317965768147588,-0.11784234963461518,-0.004171584322519721,0.014898683283692944,0.005794233989785874,-0.004645430555092878,-0.0638199874662006,-0.09589347490541053,-0.01678636257465066
wine_quality_iter8,mlp,shap,33,0,0.0738999179252355,-0.00561684276770481,-0.09202105862530273,0.002820937984431971,-0.0015527036752817636,0.004760811476347319,-0.0017012882262516212,-0.0299628943325133,0.03933553809291535,-0.01678636257465066
wine_quality_iter8,mlp,shap,34,1,0.0738999179252355,0.00856789810878081,0.021899122233372936,0.00041586194960099854,0.007393937992842866,0.004012997644346178,0.0009115821651384346,0.03087389148186704,0.09026523016313014,-0.01678636257465066
wine_quality_iter8,mlp,shap,35,0,0.0738999179252355,0.00674630466466526,-0.059135855616176076,-0.006178184516673352,0.004911856232176885,0.00213596518223102,0.0008339176898064793,0.01528612415705403,-0.058900789430317145,-0.01678636257465066
wine_quality_iter8,mlp,shap,36,0,0.0738999179252355,-0.0052035328583287495,-0.005021879774886751,-0.001233908888720154,0.014408277160174175,-0.0008395908601179228,0.0016568244531607185,-0.014744770927337654,-0.07208407120361246,-0.01678636257465066
wine_quality_iter8,mlp,shap,37,0,0.0738999179252355,-0.00039747080400642787,-0.08074421228779552,-0.002374088732907763,0.013984968748980697,-0.006345370153422338,0.003600662498642821,-0.04529628966010474,-0.05111164322904149,-0.01678636257465066
wine_quality_iter8,mlp,shap,38,0,0.0738999179252355,-0.0027078315598767543,0.018719450167598576,0.004419837732212553,0.006087102840804617,0.001011269500789544,0.00926702121806569,-0.04034032506644789,-0.07133200293575703,-0.01678636257465066
wine_quality_iter8,mlp,shap,39,1,0.0738999179252355,-0.002268751172379606,0.029973222356948027,-0.0012363850687470423,0.005049704346045064,0.004404980584777819,-0.0036822495656087385,-0.009466030460291099,0.066172473169812,-0.01678636257465066
wine_quality_iter8,mlp,shap,40,0,0.0738999179252355,-0.00098410631144491,-0.08664984634746516,0.003329753708435533,0.011048377655930976,0.0038252116960129016,0.003624665779556286,-0.02475828668624573,-0.14358557237213268,-0.01678636257465066
wine_quality_iter8,mlp,shap,41,1,0.0738999179252355,0.002168165697347735,0.05550667037680787,0.003871238049471025,0.002521393757310101,0.002662732534898603,0.002314989096757939,-0.01687054490426642,0.0892059891493377,-0.01678636257465066
wine_quality_iter8,mlp,shap,42,0,0.0738999179252355,-0.006461583366668793,-0.012785953017610093,-0.004246694511365567,0.014848106407130487,0.0035372481847032178,0.00543408064115383,-0.020463084414748,-0.14330405028999155,-0.01678636257465066
wine_quality_iter8,mlp,shap,43,0,0.0738999179252355,-0.006987202516961666,-0.08030582551784719,-0.004480103167070695,0.004892503283696149,0.004504077460688455,-0.02992487618622911,0.07658984528381993,-0.08253298133934045,-0.01678636257465066
wine_quality_iter8,mlp,shap,44,0,0.0738999179252355,-0.0014818493631454104,-0.060310679122774824,0.009052043055361546,0.001896168086148925,0.00553454510422398,-0.0019340033548621296,-0.043569209779469445,-0.09334322798238111,-0.01678636257465066
wine_quality_iter8,mlp,shap,45,0,0.0738999179252355,-0.02847084726053446,-0.10056177439273845,0.004477088112936753,-0.011033210138971104,0.0019200199603311152,-0.015641608918904478,-0.0038193826029424977,0.024860575162351805,-0.01678636257465066
wine_quality_iter8,mlp,shap,46,0,0.0738999179252355,-0.013306110874892974,-0.025258268904155876,-0.0027953994872676143,0.01590293111619039,0.0017427186108954738,-0.006189031899777053,0.04478545416172103,-0.042973459292349823,-0.01678636257465066
wine_quality_iter8,mlp,shap,47,1,0.0738999179252355,0.01256874240539125,0.025392576475788027,-0.03534121392949756,-0.003237593616853593,0.003959050825882323,0.001992879784410148,0.04567840381870007,0.06229006639807975,-0.01678636257465066
wine_quality_iter8,mlp,shap,48,0,0.0738999179252355,-0.00367627909819813,-0.05981479522246766,-0.0057599860838113085,-0.01272271463084602,0.002205009418215609,-0.005405414876094921,-0.03454567146620583,-0.15910188874124018,-0.01678636257465066
wine_quality_iter8,mlp,shap,49,0,0.0738999179252355,-0.004210238306281639,0.05656619210328369,-0.007303316017353588,0.017702307666518827,0.005072316411650624,-0.00895506300189065,-0.061040655725598,-0.11442267298350454,-0.01678636257465066
wine_quality_iter8,mlp,shap,50,0,0.0738999179252355,-0.002509924140281213,0.034648100831204696,0.002940441455074554,0.011167475865563603,-0.0074906998746704315,5.2433959788364404e-05,0.004343768548264722,-0.10685513775872442,-0.01678636257465066
wine_quality_iter8,mlp,shap,51,0,0.0738999179252355,0.004123493050849367,-0.05367407083988951,0.0004139601417745553,0.005841239734583484,0.005360300239148238,0.006961340035854254,0.003782867391290098,-0.12258776818985459,-0.01678636257465066
wine_quality_iter8,mlp,shap,52,0,0.0738999179252355,-0.003855389822922646,-0.011795923717203992,-0.01189097356907477,0.012473113012121421,-0.014097479691442379,-0.0011391314412143097,0.03693761302953098,-0.02383039454834006,-0.01678636257465066
wine_quality_iter8,mlp,shap,53,1,0.0738999179252355,-0.022681188878616972,-0.03409615760387659,-0.005077811786580816,0.01033179739659019,0.005290163338078563,-0.00952719953803234,0.03718811863813302,0.11026713595829642,-0.01678636257465066
wine_quality_iter8,mlp,shap,54,1,0.0738999179252355,0.00909206426190726,0.04778118529121633,0.0006536178444017649,0.007719675215240928,0.003947728765759947,0.0001999544272806575,0.021604886628318908,0.09676144514403441,-0.01678636257465066
wine_quality_iter8,mlp,shap,55,1,0.0738999179252355,0.009691170729430716,-0.056733838454359635,-0.0082459278313627,0.004559691138531413,0.0044175944185641915,-0.005143725843690716,0.07979353928177756,0.12163586839784482,-0.01678636257465066
wine_quality_iter8,mlp,shap,56,1,0.0738999179252355,0.005834234951903233,0.06010502955422556,-0.005272232782498193,0.010226910459525862,0.0038311239670375924,0.002674041569724199,-0.04855129555689894,0.0960687074054973,-0.01678636257465066
wine_quality_iter8,mlp,shap,57,0,0.0738999179252355,0.008298394723894275,-0.08702153689009665,0.006125615651347446,0.007552580374289569,-0.0017202325637414658,-0.0003981914250828348,0.008155998791237093,0.05558963688025623,-0.01678636257465066
wine_quality_iter8,mlp,shap,58,1,0.0738999179252355,0.006495997986667625,0.06898697797954408,-0.0024184599721244968,0.011847829621970915,0.00727306473469739,0.011158237467663203,-0.011333346329680603,-0.06877984234884087,-0.01678636257465066
wine_quality_iter8,mlp,shap,59,1,0.0738999179252355,0.006679521235398558,0.026302609476294942,-0.010697421939692205,0.002401712161843624,0.0020770964932699592,-0.002269586354763563,0.028628033132824436,-0.02636898976834248,-0.01678636257465066
wine_quality_iter8,mlp,shap,60,1,0.0738999179252355,0.005213781143467991,-0.01926141648688307,0.003424260895952687,0.006889423606181344,0.0,0.001124859543722892,0.03336277652134188,0.08012713259302391,-0.01678636257465066
wine_quality_iter8,mlp,shap,61,0,0.0738999179252355,0.0018810054451744995,-0.1188334830201508,0.004259846435737082,0.009521094616809608,-0.011580739114467628,0.008820380637347174,-0.0776325732696079,-0.11235145241939788,-0.01678636257465066
wine_quality_iter8,mlp,shap,62,0,0.0738999179252355,0.011561234858903502,-0.010775087912850045,-0.03699281085814749,-0.1897078419137989,-0.003418735355316196,0.0042335282229636895,0.01795034780003284,-0.12065809522322198,-0.01678636257465066
wine_quality_iter8,mlp,shap,63,1,0.0738999179252355,0.006153917901675134,0.037748704350863894,-0.0070940475370871794,-0.004123370874393406,0.002773897778686337,0.005705760978742168,0.03920344355563895,0.0033809541980821213,-0.01678636257465066
wine_quality_iter8,mlp,shap,64,0,0.0738999179252355,-0.0012830254516219743,-0.05203289513450615,-0.006450872112683004,0.015484412525125531,0.004419532020016813,-0.008200996819655013,0.06629552002233749,-0.02376456973373193,-0.01678636257465066
wine_quality_iter8,mlp,shap,65,0,0.0738999179252355,-0.0019474958860052904,0.017497755160227755,-0.00423459627883912,0.012981335494237427,0.0045297514192842,0.0022534536943180777,-0.029251635178937255,-0.14722507337664317,-0.01678636257465066
wine_quality_iter8,mlp,shap,66,0,0.0738999179252355,-0.008216795942749522,-0.004395517911523179,-0.016137663748306327,0.00014781110619809033,0.003935043437972728,-0.0009048489382961547,-0.0036405894041211424,0.02946271796847238,-0.01678636257465066
wine_quality_iter8,mlp,shap,67,0,0.0738999179252355,0.002447863082670356,-0.010422644071761269,0.0022816109941952317,-0.5458622551139645,-0.0014224572065658226,0.001419046734697893,0.12689231636906023,-0.04927401198139604,-0.01678636257465066
wine_quality_iter8,mlp,shap,68,1,0.0738999179252355,0.0024831444532149916,0.062134317825275384,0.0002193728048907606,0.0011311271832915302,0.0016415284580001551,0.002479769580949792,-0.02337083154339208,0.10270299078492381,-0.01678636257465066
wine_quality_iter8,mlp,shap,69,1,0.0738999179252355,0.006473488057366513,0.09639187826832997,-0.0038179275980935456,0.007625951543518641,0.003924078141772449,-0.004366885490592689,0.023694349628405824,0.07352642855528504,-0.01678636257465066
wine_quality_iter8,mlp,shap,70,1,0.0738999179252355,0.000739597624659083,0.050898750744616854,-0.003231315735297756,0.01001159897486882,0.004196719783477643,-0.002069316132765096,-0.0424387314315244,0.11819435854367365,-0.01678636257465066
wine_quality_iter8,mlp,shap,71,0,0.0738999179252355,-0.0022112296220434258,-0.042163773196247915,-0.0047169882814389035,0.013676612615626247,0.006710130129036765,-0.0030903038405045353,-0.0393847912716792,-0.11626956295529074,-0.01678636257465066
wine_quality_iter8,mlp,shap,72,0,0.0738999179252355,-0.0022966358541159303,0.013995377706950463,-0.001476487972613294,0.011649116060283744,-0.00804055586968969,0.005440163003116978,-0.0633751866414856,-0.0813714694265521,-0.01678636257465066
wine_quality_iter8,mlp,shap,73,0,0.0738999179252355,0.0007880420084093957,0.058616463004427286,0.001169934509605176,0.02068553378582071,-0.09605440856679087,0.0027283007879622123,-0.05610731836543131,0.08396859016803332,-0.01678636257465066
wine_quality_iter8,mlp,shap,74,0,0.0738999179252355,0.005913386419193696,0.0265388508405938,-0.0013423441851429935,0.01742789551446851,0.007328425178819447,0.01072100140643898,-0.03568838541506828,-0.11906867684422892,-0.01678636257465066
wine_quality_iter8,mlp,shap,75,0,0.0738999179252355,-0.002484051048066526,-0.031219206804668907,-0.0008338884621748865,0.014521434583765943,0.005924738508413749,0.002960346387528635,-0.04846371320953018,-0.09596875035302924,-0.01678636257465066
wine_quality_iter8,mlp,shap,76,0,0.0738999179252355,0.0013572588222503512,-0.04425034920766871,-0.002125352737954304,0.009922053211406138,0.005747927890053409,0.0073446499175586835,-0.07286047699878283,-0.08487551809912856,-0.01678636257465066
wine_quality_iter8,mlp,shap,77,1,0.0738999179252355,0.002443535539301141,0.06427946615628141,-0.0014891233340062204,-0.009043017367648168,0.0016643588489344766,0.001974993998222408,0.0070853034297563835,0.08894737623718939,-0.01678636257465066
wine_quality_iter8,mlp,shap,78,0,0.0738999179252355,0.0025792529895533045,-0.06905622524335552,0.003178976779128228,-0.007315940782257262,-0.0038228004387897193,0.0031695058278316396,-0.04011011289647567,-0.10983397456346544,-0.01678636257465066
wine_quality_iter8,mlp,shap,79,0,0.0738999179252355,-0.004355394153790911,-0.020879126680339432,-0.005655934629832212,0.004479162955090344,0.0031600199125352,-0.005697804019230391,-0.025192310282987837,-0.12257166663969388,-0.01678636257465066
wine_quality_iter8,mlp,shap,80,1,0.0738999179252355,-0.006146106837784729,0.03705936368136929,-0.0002577680650068387,0.012548822699227238,0.004326184075411021,0.006840910957222199,0.01576485202608512,0.040283338539012385,-0.01678636257465066
wine_quality_iter8,mlp,shap,81,1,0.0738999179252355,0.0077491058010075746,0.06306612223850712,0.002101123207163519,0.005346440552382451,0.0021821807852977285,0.002705712169408861,0.09082419561092557,0.061019199151791347,-0.01678636257465066
wine_quality_iter8,mlp,shap,82,1,0.0738999179252355,0.006473488057366513,0.09639187826832997,-0.0038179275980935456,0.007625951543518641,0.003924078141772449,-0.004366885490592689,0.023694349628405824,0.07352642855528504,-0.01678636257465066
wine_quality_iter8,mlp,shap,83,1,0.0738999179252355,0.010257722361272573,0.03492424952688428,-0.0005908031947911424,-0.013944068025463286,0.00161623419470567,0.0012327923655727885,-0.014116302710640552,0.06989281945206882,-0.01678636257465066
wine_quality_iter8,mlp,shap,84,0,0.0738999179252355,-0.0010778576963932085,-0.048665075501420345,-0.0029937945351672596,0.0076566663101629686,-0.022594192637806078,0.00442601441535352,-0.06511535962252124,-0.07696498857602996,-0.01678636257465066
wine_quality_iter8,mlp,shap,85,1,0.0738999179252355,0.00320847544327873,0.0371355448635943,0.002264153488362397,0.010228676228364384,0.00434394318446681,0.006975615304236353,0.03933317533110855,0.031639357142341396,-0.01678636257465066
wine_quality_iter8,mlp,shap,86,0,0.0738999179252355,-0.001616717968767195,-0.03716472536804764,-0.002798482094543434,0.006061369709673939,-0.018982615841521926,0.006467380641120445,-0.066991077819788,-0.07794865971664816,-0.01678636257465066
wine_quality_iter8,mlp,shap,87,1,0.0738999179252355,0.008050129440231101,0.011842753379435167,0.006412707316832473,-0.012981853872902578,0.0039655454428320636,-0.0098101924831771,-0.009406152163980162,0.14503211867639046,-0.01678636257465066
wine_quality_iter8,mlp,shap,88,0,0.0738999179252355,0.001738354514588314,0.034986454024024026,0.005730725641229359,0.00685752120564922,-0.023855753519841823,0.012198409238973513,-0.0540171161156844,-0.11792470474819564,-0.01678636257465066
wine_quality_iter8,mlp,shap,89,0,0.0738999179252355,0.007018724448105552,-0.05431517278540192,0.005627922558160861,-0.013630023510519399,-0.005803794919073104,0.0012492819127351007,0.0074660413039527316,-0.0940226735145317,-0.01678636257465066
wine_quality_iter8,mlp,shap,90,0,0.0738999179252355,-0.007617345147923171,-0.14199487735955665,0.004567545683143638,0.011666323193178356,0.005021609065102425,-0.009919064595507279,0.04501657912246671,0.1039433584886093,-0.01678636257465066
wine_quality_iter8,mlp,shap,91,1,0.0738999179252355,0.0066322293739437925,0.07803478703953509,-0.006797882335383323,0.011729766404522318,0.004605865532791608,0.005121915122466839,-0.04472294474279866,0.02422420685660548,-0.01678636257465066
wine_quality_iter8,mlp,shap,92,0,0.0738999179252355,0.00044006841112223527,-0.13391316934589367,-0.008654593179265025,0.015410181903075628,0.0012952445833108726,0.006076165913781588,-0.030669343042760505,-0.07816770966128948,-0.01678636257465066
wine_quality_iter8,mlp,shap,93,1,0.0738999179252355,0.00900029470093358,0.05661393956465454,-0.005261454460084886,0.012542069539352692,0.00576841295823018,0.004052205388724225,-0.04569190167231759,0.0506263414961064,-0.01678636257465066
wine_quality_iter8,mlp,shap,94,0,0.0738999179252355,-0.0037979316364270795,0.04254704312945447,0.002657812081431571,-0.4885584128278024,0.0003568299728209934,0.002941975219344852,0.0742545717622573,-0.04611393547055291,-0.01678636257465066
wine_quality_iter8,mlp,shap,95,0,0.0738999179252355,-0.004946160519959623,-0.07967658947563079,0.0021938447159929536,0.01295673015210159,-0.005737082456433053,0.0015678999972812968,-0.04417747459381184,-0.1070023520512253,-0.01678636257465066
wine_quality_iter8,mlp,shap,96,0,0.0738999179252355,-0.00016365184504951724,-0.11302614534602955,0.007717797343155269,-0.00526313788204661,-0.010952008631704629,0.008295941684589568,-0.05361705672700342,-0.08489009105383796,-0.01678636257465066
wine_quality_iter8,mlp,shap,97,1,0.0738999179252355,-0.008129206604883747,0.0690298395166036,0.00011775378903694511,0.011914525418235282,0.004829645701956966,-0.005565532584872477,0.012162409608266008,-0.014434696987404322,-0.01678636257465066
wine_quality_iter8,mlp,shap,98,1,0.0738999179252355,-0.023535750602003642,0.00029756277108791696,-0.00039242521516854207,0.0023829429747959895,-0.006314594690933543,-0.011001362672208657,0.04336132626187377,0.14254524715174838,-0.01678636257465066
wine_quality_iter8,mlp,shap,99,1,0.0738999179252355,0.001173495178250795,0.05579628820302496,0.0023525967110876365,-0.0007938844507266729,0.0011276038519478517,0.0008558735478287342,0.00384514080183139,0.10247637216356537,-0.01678636257465066
wine_quality_iter8,mlp,shap,100,1,0.0738999179252355,-0.0009012048060395086,0.04375177382566583,-0.0021939837631015655,0.014083722354776007,0.005206519020277843,0.00356848819130146,-0.061033250081929405,0.0316068109562586,-0.01678636257465066
wine_quality_iter8,mlp,shap,101,1,0.0738999179252355,0.009825593321106534,-0.01562833330779926,0.003243364645014642,-0.01887632834293528,0.003380315781966716,-0.0006514325084151368,-0.010598723441038271,0.07141488015493064,-0.01678636257465066
wine_quality_iter8,mlp,shap,102,1,0.0738999179252355,0.009567402440665696,0.02799961633321869,-0.002473245457926933,-0.0002807644171633483,0.0011596890866770384,0.0024125141896402845,-0.01757803515851795,0.0977693156964544,-0.01678636257465066
wine_quality_iter8,mlp,shap,103,0,0.0738999179252355,-0.002360144819127937,-0.17165113524210565,-0.0018968715465579825,-0.09904679549546673,0.0019243667674107012,-0.001916116735507375,-0.012919592974296462,-0.04919117045499239,-0.01678636257465066
wine_quality_iter8,mlp,shap,104,0,0.0738999179252355,0.005973226454504657,0.05430659576735344,-0.0013639429449052894,0.0028812853005738617,0.0042423093147684965,0.00979267255781771,-0.05877684552870655,-0.0326634965380551,-0.01678636257465066
wine_quality_iter8,mlp,shap,105,1,0.0738999179252355,0.006670682346090067,0.06648449608194716,-0.005060373394743231,0.010497781461694946,0.004430028490445865,0.008389595709178256,-0.005897625855156516,-0.011085941209355453,-0.01678636257465066
wine_quality_iter8,mlp,shap,106,0,0.0738999179252355,-0.021456707492777782,-0.02618040250344783,0.008790233645813307,-0.06076493748511444,0.003419941606532223,-0.019576106952544258,-0.008322658250995348,0.01368632069543245,-0.01678636257465066
wine_quality_iter8,mlp,shap,107,1,0.0738999179252355,-0.021470804018814516,-0.039174318457441834,-0.006224221785539145,0.0030365474429834144,-0.008568767032094766,-0.013440575616983402,0.057441395537453484,0.12338220156734328,-0.01678636257465066
wine_quality_iter8,mlp,shap,108,1,0.0738999179252355,-0.012234716050193736,0.022183197383366323,0.005150091814767617,0.00915026588868619,0.0008817703733152438,-0.008039824462175027,0.12068442329441974,-0.01250612719982328,-0.01678636257465066
wine_quality_iter8,mlp,shap,109,1,0.0738999179252355,0.004996525264744266,0.022761165881631785,0.003097029180494509,-0.003948451471088521,0.001556730242480193,0.0010174618780804507,0.04840904065349815,0.10787435995298857,-0.01678636257465066
wine_quality_iter8,mlp,shap,110,0,0.0738999179252355,0.002010529614531261,0.024335686545494933,-0.010204811178287669,-0.005717059169629867,0.0008302520623348839,0.008650843970897212,0.026468065075334016,-0.07321795293786676,-0.01678636257465066
wine_quality_iter8,mlp,shap,111,0,0.0738999179252355,0.0009565706996852441,-0.0654359571663452,0.0011365744403225354,-0.2415085448699697,0.0013585760904167052,0.0,-0.024538146329050547,-0.10607913732574016,-0.01678636257465066
wine_quality_iter8,mlp,shap,112,0,0.0738999179252355,-0.006574362759468171,0.01337006921818539,-0.006227348778267218,0.01274397163385787,-0.02930272296367848,-0.008453218131991371,0.0069533891923684935,-0.025329728541800187,-0.01678636257465066
wine_quality_iter8,mlp,shap,113,1,0.0738999179252355,0.004902108862225143,0.07297868263007101,-0.005237953670855056,0.009221966617907812,0.003396885173715921,0.00743411686431766,-0.0380605626648339,0.03863317633351321,-0.01678636257465066
wine_quality_iter8,mlp,shap,114,0,0.0738999179252355,-0.006758083182697497,0.022854368977262285,0.0063066011609939476,0.01590846302697343,0.005231912978088974,0.002550753101692854,-0.07764918850847399,0.03641032426450878,-0.01678636257465066
wine_quality_iter8,mlp,shap,115,1,0.0738999179252355,-0.002943468975421756,0.05647532295387905,0.004649528820824944,-0.014585241716109398,0.0026747324257311513,-0.00025608299767442,0.032179031120920236,0.01841108771450402,-0.01678636257465066
wine_quality_iter8,mlp,shap,116,1,0.0738999179252355,0.010390977645190504,0.05522936945743578,0.00035242003637739674,0.009559447673412082,0.00450023206360227,0.010280847170427675,0.03292455426888068,-0.1043526273841999,-0.01678636257465066
wine_quality_iter8,mlp,shap,117,1,0.0738999179252355,0.008575973296538003,0.054750391980871976,0.0007862346018612798,0.007831549532029225,0.004405236137730716,0.001164535446529198,0.04766689116606012,0.07780730164517735,-0.01678636257465066
