appId,modelName,expMethod,instanceId,pred,i_max,a0_i,a1_i,a2_i,a3_i,a4_i,a5_i,a6_i,a7_i,intercept
wine_quality_iter8,mlp,shap,12,1,0.07280595544019483,0.005698125383206,0.0,0.0015473867777475727,0.0045116437523329,0.004864254310904539,0.0,0.0010904438627863532,0.14665509091935797,-0.01678636257465066
wine_quality_iter8,mlp,shap,13,1,0.07280595544019483,0.010592077742774219,0.057558858165323044,0.0,0.00979574021349422,0.005395534954395333,0.00540936481557281,0.04684109313360623,0.03349153090044921,-0.01678636257465066
wine_quality_iter8,mlp,shap,14,1,0.07280595544019483,0.011389111168546118,0.07491870805174249,7.733219347536013e-05,0.008021050124248417,0.005347602132898885,0.0060111138142727215,0.06325908583595716,0.017576111427886967,-0.01678636257465066
wine_quality_iter8,mlp,shap,15,0,0.07280595544019483,0.0011510672474846495,0.06741734539011957,0.002482582633502966,0.0,0.01377403398750577,0.0,0.04098901074410382,0.08624393843373646,-0.01678636257465066
wine_quality_iter8,mlp,shap,16,1,0.07280595544019483,0.00733232835449294,0.043453473457503645,0.0,0.001483764487639363,0.003960703985386917,0.0019359656318087349,0.001777613922534011,0.07419734283164488,-0.01678636257465066
wine_quality_iter8,mlp,shap,17,0,0.07280595544019483,0.011275606329566541,0.08548414988769037,0.0,0.052128042188002204,0.02198581209506896,0.010013042563357642,0.05319122478930495,0.06498465113493615,-0.01678636257465066
wine_quality_iter8,mlp,shap,18,1,0.07280595544019483,0.0027230795996175147,0.05409229916298671,0.002592991132548472,0.0075036720344762685,0.003391194352368424,0.001926819399244828,0.02390460295977936,0.10080364332571892,-0.01678636257465066
wine_quality_iter8,mlp,shap,19,0,0.07280595544019483,0.00016007190730575604,0.04783399641295495,0.0024150830678191697,0.048775878242820835,0.0013136260843265777,0.0,0.044964697233268174,0.0,-0.01678636257465066
wine_quality_iter8,mlp,shap,20,1,0.07280595544019483,0.00456107101266716,0.01969372778936483,0.0,0.012916983220855908,0.006228997849930997,0.00011335395818967697,0.002066046491490425,0.06926973487639401,-0.01678636257465066
wine_quality_iter8,mlp,shap,21,1,0.07280595544019483,0.0,0.0,0.0019443588330489286,0.013272669893832734,0.005342333771018861,0.0,0.0,0.13823542130372435,-0.01678636257465066
wine_quality_iter8,mlp,shap,22,0,0.07280595544019483,0.0,0.0,0.010204811178287669,0.005717059169629867,0.0,0.0,0.0,0.07321795293786676,-0.01678636257465066
wine_quality_iter8,mlp,shap,23,1,0.07280595544019483,0.012318272690336508,0.05976865642716001,0.0,0.008542008306302386,0.006894596705687372,0.0014301601669925138,0.06198326629577987,0.0,-0.01678636257465066
wine_quality_iter8,mlp,shap,24,0,0.07280595544019483,0.006576041428938591,0.009932012455674391,0.011054486892537532,0.0,0.0,0.003077252273219308,0.07360249301882611,0.10694640118888,-0.01678636257465066
wine_quality_iter8,mlp,shap,25,0,0.07280595544019483,0.003104603412158596,0.08501126841009135,0.0053278715409946125,0.0,0.0,0.015321527172115478,0.04089739191818355,0.12343304856562629,-0.01678636257465066
wine_quality_iter8,mlp,shap,26,0,0.07280595544019483,0.008807838267728619,0.04604417968826238,0.007934243221009885,0.0,0.0034343740723228704,0.0,0.0,0.0,-0.01678636257465066
wine_quality_iter8,mlp,shap,27,0,0.07280595544019483,0.0,0.0,0.0,0.00020399855811407242,0.00011324246506114882,0.0,0.01946356942433683,0.07275143388160683,-0.01678636257465066
wine_quality_iter8,mlp,shap,28,1,0.07280595544019483,0.01382312805190576,0.05100910492746275,0.006415047024141293,0.006864462466057701,0.006458982893508009,0.004505502120028759,0.020411450269976584,0.03507220815225826,-0.01678636257465066
wine_quality_iter8,mlp,shap,29,0,0.07280595544019483,0.001972754694139406,0.008915722851092208,0.005895126672434307,0.0,0.010842927629605701,0.011120663392238132,0.040204292713585985,0.16010108415586635,-0.01678636257465066
wine_quality_iter8,mlp,shap,30,1,0.07280595544019483,0.004772990615305003,0.0,0.003279526195823197,0.0,0.002396483321660511,0.0,0.05541660855727218,0.0,-0.01678636257465066
wine_quality_iter8,mlp,shap,31,0,0.07280595544019483,0.0,0.0,0.001887066305969829,0.0,0.0,0.0,0.0,0.12256923696488443,-0.01678636257465066
wine_quality_iter8,mlp,shap,32,0,0.07280595544019483,0.0013317965768147588,0.11784234963461518,0.004171584322519721,0.0,0.0,0.004645430555092878,0.0638199874662006,0.09589347490541053,-0.01678636257465066
wine_quality_iter8,mlp,shap,33,0,0.07280595544019483,0.00561684276770481,0.09202105862530273,0.0,0.0015527036752817636,0.0,0.0017012882262516212,0.0299628943325133,0.0,-0.01678636257465066
wine_quality_iter8,mlp,shap,34,1,0.07280595544019483,0.00856789810878081,0.021899122233372936,0.00041586194960099854,0.007393937992842866,0.004012997644346178,0.0009115821651384346,0.03087389148186704,0.09026523016313014,-0.01678636257465066
wine_quality_iter8,mlp,shap,35,0,0.07280595544019483,0.0,0.059135855616176076,0.006178184516673352,0.0,0.0,0.0,0.0,0.058900789430317145,-0.01678636257465066
wine_quality_iter8,mlp,shap,36,0,0.07280595544019483,0.0052035328583287495,0.005021879774886751,0.001233908888720154,0.0,0.0008395908601179228,0.0,0.014744770927337654,0.07208407120361246,-0.01678636257465066
wine_quality_iter8,mlp,shap,37,0,0.07280595544019483,0.00039747080400642787,0.08074421228779552,0.002374088732907763,0.0,0.006345370153422338,0.0,0.04529628966010474,0.05111164322904149,-0.01678636257465066
wine_quality_iter8,mlp,shap,38,0,0.07280595544019483,0.0027078315598767543,0.0,0.0,0.0,0.0,0.0,0.04034032506644789,0.07133200293575703,-0.01678636257465066
wine_quality_iter8,mlp,shap,39,1,0.07280595544019483,0.0,0.029973222356948027,0.0,0.005049704346045064,0.004404980584777819,0.0,0.0,0.066172473169812,-0.01678636257465066
wine_quality_iter8,mlp,shap,40,0,0.07280595544019483,0.00098410631144491,0.08664984634746516,0.0,0.0,0.0,0.0,0.02475828668624573,0.14358557237213268,-0.01678636257465066
wine_quality_iter8,mlp,shap,41,1,0.07280595544019483,0.002168165697347735,0.05550667037680787,0.003871238049471025,0.002521393757310101,0.002662732534898603,0.002314989096757939,0.0,0.0892059891493377,-0.01678636257465066
wine_quality_iter8,mlp,shap,42,0,0.07280595544019483,0.006461583366668793,0.012785953017610093,0.004246694511365567,0.0,0.0,0.0,0.020463084414748,0.14330405028999155,-0.01678636257465066
wine_quality_iter8,mlp,shap,43,0,0.07280595544019483,0.006987202516961666,0.08030582551784719,0.004480103167070695,0.0,0.0,0.02992487618622911,0.0,0.08253298133934045,-0.01678636257465066
wine_quality_iter8,mlp,shap,44,0,0.07280595544019483,0.0014818493631454104,0.060310679122774824,0.0,0.0,0.0,0.0019340033548621296,0.043569209779469445,0.09334322798238111,-0.01678636257465066
wine_quality_iter8,mlp,shap,45,0,0.07280595544019483,0.02847084726053446,0.10056177439273845,0.0,0.011033210138971104,0.0,0.015641608918904478,0.0038193826029424977,0.0,-0.01678636257465066
wine_quality_iter8,mlp,shap,46,0,0.07280595544019483,0.013306110874892974,0.025258268904155876,0.0027953994872676143,0.0,0.0,0.006189031899777053,0.0,0.042973459292349823,-0.01678636257465066
wine_quality_iter8,mlp,shap,47,1,0.07280595544019483,0.01256874240539125,0.025392576475788027,0.0,0.0,0.003959050825882323,0.001992879784410148,0.04567840381870007,0.06229006639807975,-0.01678636257465066
wine_quality_iter8,mlp,shap,48,0,0.07280595544019483,0.00367627909819813,0.05981479522246766,0.0057599860838113085,0.01272271463084602,0.0,0.005405414876094921,0.03454567146620583,0.15910188874124018,-0.01678636257465066
wine_quality_iter8,mlp,shap,49,0,0.07280595544019483,0.004210238306281639,0.0,0.007303316017353588,0.0,0.0,0.00895506300189065,0.061040655725598,0.11442267298350454,-0.01678636257465066
wine_quality_iter8,mlp,shap,50,0,0.07280595544019483,0.002509924140281213,0.0,0.0,0.0,0.0074906998746704315,0.0,0.0,0.10685513775872442,-0.01678636257465066
wine_quality_iter8,mlp,shap,51,0,0.07280595544019483,0.0,0.05367407083988951,0.0,0.0,0.0,0.0,0.0,0.12258776818985459,-0.01678636257465066
wine_quality_iter8,mlp,shap,52,0,0.07280595544019483,0.003855389822922646,0.011795923717203992,0.01189097356907477,0.0,0.014097479691442379,0.0011391314412143097,0.0,0.02383039454834006,-0.01678636257465066
wine_quality_iter8,mlp,shap,53,1,0.07280595544019483,0.0,0.0,0.0,0.01033179739659019,0.005290163338078563,0.0,0.03718811863813302,0.11026713595829642,-0.01678636257465066
wine_quality_iter8,mlp,shap,54,1,0.07280595544019483,0.00909206426190726,0.04778118529121633,0.0006536178444017649,0.007719675215240928,0.003947728765759947,0.0001999544272806575,0.021604886628318908,0.09676144514403441,-0.01678636257465066
wine_quality_iter8,mlp,shap,55,1,0.07280595544019483,0.009691170729430716,0.0,0.0,0.004559691138531413,0.0044175944185641915,0.0,0.07979353928177756,0.12163586839784482,-0.01678636257465066
wine_quality_iter8,mlp,shap,56,1,0.07280595544019483,0.005834234951903233,0.06010502955422556,0.0,0.010226910459525862,0.0038311239670375924,0.002674041569724199,0.0,0.0960687074054973,-0.01678636257465066
wine_quality_iter8,mlp,shap,57,0,0.07280595544019483,0.0,0.08702153689009665,0.0,0.0,0.0017202325637414658,0.0003981914250828348,0.0,0.0,-0.01678636257465066
wine_quality_iter8,mlp,shap,58,1,0.07280595544019483,0.006495997986667625,0.06898697797954408,0.0,0.011847829621970915,0.00727306473469739,0.011158237467663203,0.0,0.0,-0.01678636257465066
wine_quality_iter8,mlp,shap,59,1,0.07280595544019483,0.006679521235398558,0.026302609476294942,0.0,0.002401712161843624,0.0020770964932699592,0.0,0.028628033132824436,0.0,-0.01678636257465066
wine_quality_iter8,mlp,shap,60,1,0.07280595544019483,0.005213781143467991,0.0,0.003424260895952687,0.006889423606181344,0.0,0.001124859543722892,0.03336277652134188,0.08012713259302391,-0.01678636257465066
wine_quality_iter8,mlp,shap,61,0,0.07280595544019483,0.0,0.1188334830201508,0.0,0.0,0.011580739114467628,0.0,0.0776325732696079,0.11235145241939788,-0.01678636257465066
wine_quality_iter8,mlp,shap,62,0,0.07280595544019483,0.0,0.010775087912850045,0.03699281085814749,0.1897078419137989,0.003418735355316196,0.0,0.0,0.12065809522322198,-0.01678636257465066
wine_quality_iter8,mlp,shap,63,1,0.07280595544019483,0.006153917901675134,0.037748704350863894,0.0,0.0,0.002773897778686337,0.005705760978742168,0.03920344355563895,0.0033809541980821213,-0.01678636257465066
wine_quality_iter8,mlp,shap,64,0,0.07280595544019483,0.0012830254516219743,0.05203289513450615,0.006450872112683004,0.0,0.0,0.008200996819655013,0.0,0.02376456973373193,-0.01678636257465066
wine_quality_iter8,mlp,shap,65,0,0.07280595544019483,0.0019474958860052904,0.0,0.00423459627883912,0.0,0.0,0.0,0.029251635178937255,0.14722507337664317,-0.01678636257465066
wine_quality_iter8,mlp,shap,66,0,0.07280595544019483,0.008216795942749522,0.004395517911523179,0.016137663748306327,0.0,0.0,0.0009048489382961547,0.0036405894041211424,0.0,-0.01678636257465066
wine_quality_iter8,mlp,shap,67,0,0.07280595544019483,0.0,0.010422644071761269,0.0,0.5458622551139645,0.0014224572065658226,0.0,0.0,0.04927401198139604,-0.01678636257465066
wine_quality_iter8,mlp,shap,68,1,0.07280595544019483,0.0024831444532149916,0.062134317825275384,0.0002193728048907606,0.0011311271832915302,0.0016415284580001551,0.002479769580949792,0.0,0.10270299078492381,-0.01678636257465066
wine_quality_iter8,mlp,shap,69,1,0.07280595544019483,0.006473488057366513,0.09639187826832997,0.0,0.007625951543518641,0.003924078141772449,0.0,0.023694349628405824,0.07352642855528504,-0.01678636257465066
wine_quality_iter8,mlp,shap,70,1,0.07280595544019483,0.000739597624659083,0.050898750744616854,0.0,0.01001159897486882,0.004196719783477643,0.0,0.0,0.11819435854367365,-0.01678636257465066
wine_quality_iter8,mlp,shap,71,0,0.07280595544019483,0.0022112296220434258,0.042163773196247915,0.0047169882814389035,0.0,0.0,0.0030903038405045353,0.0393847912716792,0.11626956295529074,-0.01678636257465066
wine_quality_iter8,mlp,shap,72,0,0.07280595544019483,0.0022966358541159303,0.0,0.001476487972613294,0.0,0.00804055586968969,0.0,0.0633751866414856,0.0813714694265521,-0.01678636257465066
wine_quality_iter8,mlp,shap,73,0,0.07280595544019483,0.0,0.0,0.0,0.0,0.09605440856679087,0.0,0.05610731836543131,0.0,-0.01678636257465066
wine_quality_iter8,mlp,shap,74,0,0.07280595544019483,0.0,0.0,0.0013423441851429935,0.0,0.0,0.0,0.03568838541506828,0.11906867684422892,-0.01678636257465066
wine_quality_iter8,mlp,shap,75,0,0.07280595544019483,0.002484051048066526,0.031219206804668907,0.0008338884621748865,0.0,0.0,0.0,0.04846371320953018,0.09596875035302924,-0.01678636257465066
wine_quality_iter8,mlp,shap,76,0,0.07280595544019483,0.0,0.04425034920766871,0.002125352737954304,0.0,0.0,0.0,0.07286047699878283,0.08487551809912856,-0.01678636257465066
wine_quality_iter8,mlp,shap,77,1,0.07280595544019483,0.002443535539301141,0.06427946615628141,0.0,0.0,0.0016643588489344766,0.001974993998222408,0.0070853034297563835,0.08894737623718939,-0.01678636257465066
wine_quality_iter8,mlp,shap,78,0,0.07280595544019483,0.0,0.06905622524335552,0.0,0.007315940782257262,0.0038228004387897193,0.0,0.04011011289647567,0.10983397456346544,-0.01678636257465066
wine_quality_iter8,mlp,shap,79,0,0.07280595544019483,0.004355394153790911,0.020879126680339432,0.005655934629832212,0.0,0.0,0.005697804019230391,0.025192310282987837,0.12257166663969388,-0.01678636257465066
wine_quality_iter8,mlp,shap,80,1,0.07280595544019483,0.0,0.03705936368136929,0.0,0.012548822699227238,0.004326184075411021,0.006840910957222199,0.01576485202608512,0.040283338539012385,-0.01678636257465066
wine_quality_iter8,mlp,shap,81,1,0.07280595544019483,0.0077491058010075746,0.06306612223850712,0.002101123207163519,0.005346440552382451,0.0021821807852977285,0.002705712169408861,0.09082419561092557,0.061019199151791347,-0.01678636257465066
wine_quality_iter8,mlp,shap,82,1,0.07280595544019483,0.006473488057366513,0.09639187826832997,0.0,0.007625951543518641,0.003924078141772449,0.0,0.023694349628405824,0.07352642855528504,-0.01678636257465066
wine_quality_iter8,mlp,shap,83,1,0.07280595544019483,0.010257722361272573,0.03492424952688428,0.0,0.0,0.00161623419470567,0.0012327923655727885,0.0,0.06989281945206882,-0.01678636257465066
wine_quality_iter8,mlp,shap,84,0,0.07280595544019483,0.0010778576963932085,0.048665075501420345,0.0029937945351672596,0.0,0.022594192637806078,0.0,0.06511535962252124,0.07696498857602996,-0.01678636257465066
wine_quality_iter8,mlp,shap,85,1,0.07280595544019483,0.00320847544327873,0.0371355448635943,0.002264153488362397,0.010228676228364384,0.00434394318446681,0.006975615304236353,0.03933317533110855,0.031639357142341396,-0.01678636257465066
wine_quality_iter8,mlp,shap,86,0,0.07280595544019483,0.001616717968767195,0.03716472536804764,0.002798482094543434,0.0,0.018982615841521926,0.0,0.066991077819788,0.07794865971664816,-0.01678636257465066
wine_quality_iter8,mlp,shap,87,1,0.07280595544019483,0.008050129440231101,0.011842753379435167,0.006412707316832473,0.0,0.0039655454428320636,0.0,0.0,0.14503211867639046,-0.01678636257465066
wine_quality_iter8,mlp,shap,88,0,0.07280595544019483,0.0,0.0,0.0,0.0,0.023855753519841823,0.0,0.0540171161156844,0.11792470474819564,-0.01678636257465066
wine_quality_iter8,mlp,shap,89,0,0.07280595544019483,0.0,0.05431517278540192,0.0,0.013630023510519399,0.005803794919073104,0.0,0.0,0.0940226735145317,-0.01678636257465066
wine_quality_iter8,mlp,shap,90,0,0.07280595544019483,0.007617345147923171,0.14199487735955665,0.0,0.0,0.0,0.009919064595507279,0.0,0.0,-0.01678636257465066
wine_quality_iter8,mlp,shap,91,1,0.07280595544019483,0.0066322293739437925,0.07803478703953509,0.0,0.011729766404522318,0.004605865532791608,0.005121915122466839,0.0,0.02422420685660548,-0.01678636257465066
wine_quality_iter8,mlp,shap,92,0,0.07280595544019483,0.0,0.13391316934589367,0.008654593179265025,0.0,0.0,0.0,0.030669343042760505,0.07816770966128948,-0.01678636257465066
wine_quality_iter8,mlp,shap,93,1,0.07280595544019483,0.00900029470093358,0.05661393956465454,0.0,0.012542069539352692,0.00576841295823018,0.004052205388724225,0.0,0.0506263414961064,-0.01678636257465066
wine_quality_iter8,mlp,shap,94,0,0.07280595544019483,0.0037979316364270795,0.0,0.0,0.4885584128278024,0.0,0.0,0.0,0.04611393547055291,-0.01678636257465066
wine_quality_iter8,mlp,shap,95,0,0.07280595544019483,0.004946160519959623,0.07967658947563079,0.0,0.0,0.005737082456433053,0.0,0.04417747459381184,0.1070023520512253,-0.01678636257465066
wine_quality_iter8,mlp,shap,96,0,0.07280595544019483,0.00016365184504951724,0.11302614534602955,0.0,0.00526313788204661,0.010952008631704629,0.0,0.05361705672700342,0.08489009105383796,-0.01678636257465066
wine_quality_iter8,mlp,shap,97,1,0.07280595544019483,0.0,0.0690298395166036,0.00011775378903694511,0.011914525418235282,0.004829645701956966,0.0,0.012162409608266008,0.0,-0.01678636257465066
wine_quality_iter8,mlp,shap,98,1,0.07280595544019483,0.0,0.00029756277108791696,0.0,0.0023829429747959895,0.0,0.0,0.04336132626187377,0.14254524715174838,-0.01678636257465066
wine_quality_iter8,mlp,shap,99,1,0.07280595544019483,0.001173495178250795,0.05579628820302496,0.0023525967110876365,0.0,0.0011276038519478517,0.0008558735478287342,0.00384514080183139,0.10247637216356537,-0.01678636257465066
wine_quality_iter8,mlp,shap,100,1,0.07280595544019483,0.0,0.04375177382566583,0.0,0.014083722354776007,0.005206519020277843,0.00356848819130146,0.0,0.0316068109562586,-0.01678636257465066
wine_quality_iter8,mlp,shap,101,1,0.07280595544019483,0.009825593321106534,0.0,0.003243364645014642,0.0,0.003380315781966716,0.0,0.0,0.07141488015493064,-0.01678636257465066
wine_quality_iter8,mlp,shap,102,1,0.07280595544019483,0.009567402440665696,0.02799961633321869,0.0,0.0,0.0011596890866770384,0.0024125141896402845,0.0,0.0977693156964544,-0.01678636257465066
wine_quality_iter8,mlp,shap,103,0,0.07280595544019483,0.002360144819127937,0.17165113524210565,0.0018968715465579825,0.09904679549546673,0.0,0.001916116735507375,0.012919592974296462,0.04919117045499239,-0.01678636257465066
wine_quality_iter8,mlp,shap,104,0,0.07280595544019483,0.0,0.0,0.0013639429449052894,0.0,0.0,0.0,0.05877684552870655,0.0326634965380551,-0.01678636257465066
wine_quality_iter8,mlp,shap,105,1,0.07280595544019483,0.006670682346090067,0.06648449608194716,0.0,0.010497781461694946,0.004430028490445865,0.008389595709178256,0.0,0.0,-0.01678636257465066
wine_quality_iter8,mlp,shap,106,0,0.07280595544019483,0.021456707492777782,0.02618040250344783,0.0,0.06076493748511444,0.0,0.019576106952544258,0.008322658250995348,0.0,-0.01678636257465066
wine_quality_iter8,mlp,shap,107,1,0.07280595544019483,0.0,0.0,0.0,0.0030365474429834144,0.0,0.0,0.057441395537453484,0.12338220156734328,-0.01678636257465066
wine_quality_iter8,mlp,shap,108,1,0.07280595544019483,0.0,0.022183197383366323,0.005150091814767617,0.00915026588868619,0.0008817703733152438,0.0,0.12068442329441974,0.0,-0.01678636257465066
wine_quality_iter8,mlp,shap,109,1,0.07280595544019483,0.004996525264744266,0.022761165881631785,0.003097029180494509,0.0,0.001556730242480193,0.0010174618780804507,0.04840904065349815,0.10787435995298857,-0.01678636257465066
wine_quality_iter8,mlp,shap,110,0,0.07280595544019483,0.0,0.0,0.010204811178287669,0.005717059169629867,0.0,0.0,0.0,0.07321795293786676,-0.01678636257465066
wine_quality_iter8,mlp,shap,111,0,0.07280595544019483,0.0,0.0654359571663452,0.0,0.2415085448699697,0.0,0.0,0.024538146329050547,0.10607913732574016,-0.01678636257465066
wine_quality_iter8,mlp,shap,112,0,0.07280595544019483,0.006574362759468171,0.0,0.006227348778267218,0.0,0.02930272296367848,0.008453218131991371,0.0,0.025329728541800187,-0.01678636257465066
wine_quality_iter8,mlp,shap,113,1,0.07280595544019483,0.004902108862225143,0.07297868263007101,0.0,0.009221966617907812,0.003396885173715921,0.00743411686431766,0.0,0.03863317633351321,-0.01678636257465066
wine_quality_iter8,mlp,shap,114,0,0.07280595544019483,0.006758083182697497,0.0,0.0,0.0,0.0,0.0,0.07764918850847399,0.0,-0.01678636257465066
wine_quality_iter8,mlp,shap,115,1,0.07280595544019483,0.0,0.05647532295387905,0.004649528820824944,0.0,0.0026747324257311513,0.0,0.032179031120920236,0.01841108771450402,-0.01678636257465066
wine_quality_iter8,mlp,shap,116,1,0.07280595544019483,0.010390977645190504,0.05522936945743578,0.00035242003637739674,0.009559447673412082,0.00450023206360227,0.010280847170427675,0.03292455426888068,0.0,-0.01678636257465066
wine_quality_iter8,mlp,shap,117,1,0.07280595544019483,0.008575973296538003,0.054750391980871976,0.0007862346018612798,0.007831549532029225,0.004405236137730716,0.001164535446529198,0.04766689116606012,0.07780730164517735,-0.01678636257465066
wine_quality_iter8,mlp,shap,118,0,0.07280595544019483,0.0,0.04987634141555901,0.003326246902438703,0.01919279298197559,0.0,0.0,0.0,0.11288502569956825,-0.01678636257465066
wine_quality_iter8,mlp,shap,119,0,0.07280595544019483,0.005868866485833574,0.0865084124416548,0.0,0.0,0.0,0.005932411926631393,0.0,0.0,-0.01678636257465066
wine_quality_iter8,mlp,shap,120,0,0.07280595544019483,0.0015490930596701495,0.059424715221010095,0.005523500978987601,0.0,0.0,0.0,0.0467745456656939,0.11369168788740482,-0.01678636257465066
wine_quality_iter8,mlp,shap,121,0,0.07280595544019483,0.004323533215157538,0.08622657789812921,0.006663154641272117,0.0,0.0,0.0166816061838008,0.0,0.08289729910310788,-0.01678636257465066
