appId,modelName,expMethod,instanceId,pred,i_max,a0_i,a1_i,a2_i,a3_i,a4_i,a5_i,a6_i,a7_i,a8_i,a9_i,intercept
wine_quality_iter1,mlp,shap,37,0,0.1920862297369885,-0.1206652534695773,,,,,,,,,,0.0024501395913272
wine_quality_iter1,mlp,shap,38,1,0.1920862297369885,0.0245110081938595,,,,,,,,,,0.0024501395913272
wine_quality_iter1,mlp,shap,39,1,0.1920862297369885,0.2081681179312557,,,,,,,,,,0.0024501395913272
wine_quality_iter1,mlp,shap,40,1,0.1920862297369885,0.0245110081938595,,,,,,,,,,0.0024501395913272
wine_quality_iter1,mlp,shap,41,1,0.1920862297369885,0.1812310504225582,,,,,,,,,,0.0024501395913272
wine_quality_iter1,mlp,shap,42,0,0.1920862297369885,-0.0770058048459201,,,,,,,,,,0.0024501395913272
wine_quality_iter1,mlp,shap,43,1,0.1920862297369885,0.0131873773840756,,,,,,,,,,0.0024501395913272
wine_quality_iter1,mlp,shap,44,0,0.1920862297369885,-0.0990267110558658,,,,,,,,,,0.0024501395913272
wine_quality_iter1,mlp,shap,45,0,0.1920862297369885,-0.1726027143689303,,,,,,,,,,0.0024501395913272
wine_quality_iter1,mlp,shap,46,0,0.1920862297369885,-0.1522402775975375,,,,,,,,,,0.0024501395913272
wine_quality_iter1,mlp,shap,47,0,0.1920862297369885,-0.0990267110558658,,,,,,,,,,0.0024501395913272
wine_quality_iter1,mlp,shap,48,0,0.1920862297369885,-0.131317020723453,,,,,,,,,,0.0024501395913272
wine_quality_iter1,mlp,shap,49,1,0.1920862297369885,0.0917222785261959,,,,,,,,,,0.0024501395913272
wine_quality_iter1,mlp,shap,50,1,0.1920862297369885,0.10327806942738,,,,,,,,,,0.0024501395913272
wine_quality_iter1,mlp,shap,51,1,0.1920862297369885,0.0131873773840756,,,,,,,,,,0.0024501395913272
wine_quality_iter1,mlp,shap,52,1,0.1920862297369885,0.2168388652113766,,,,,,,,,,0.0024501395913272
wine_quality_iter1,mlp,shap,53,0,0.1920862297369885,-0.1624954355450778,,,,,,,,,,0.0024501395913272
wine_quality_iter1,mlp,shap,54,0,0.1920862297369885,-0.1206652534695773,,,,,,,,,,0.0024501395913272
wine_quality_iter1,mlp,shap,55,0,0.1920862297369885,-0.0770058048459201,,,,,,,,,,0.0024501395913272
wine_quality_iter1,mlp,shap,56,1,0.1920862297369885,0.0018475341109127,,,,,,,,,,0.0024501395913272
wine_quality_iter1,mlp,shap,57,1,0.1920862297369885,0.1136192368773312,,,,,,,,,,0.0024501395913272
wine_quality_iter1,mlp,shap,58,1,0.1920862297369885,0.133538513114819,,,,,,,,,,0.0024501395913272
wine_quality_iter1,mlp,shap,59,1,0.1920862297369885,0.1903600382117123,,,,,,,,,,0.0024501395913272
wine_quality_iter1,mlp,shap,60,0,0.1920862297369885,-0.0208335829468875,,,,,,,,,,0.0024501395913272
wine_quality_iter1,mlp,shap,61,0,0.1920862297369885,-0.1522402775975375,,,,,,,,,,0.0024501395913272
wine_quality_iter1,mlp,shap,62,1,0.1920862297369885,0.0131873773840756,,,,,,,,,,0.0024501395913272
wine_quality_iter1,mlp,shap,63,1,0.1920862297369885,0.2081681179312557,,,,,,,,,,0.0024501395913272
wine_quality_iter1,mlp,shap,64,1,0.1920862297369885,0.0245110081938595,,,,,,,,,,0.0024501395913272
wine_quality_iter1,mlp,shap,65,0,0.1920862297369885,-0.141844810316196,,,,,,,,,,0.0024501395913272
wine_quality_iter1,mlp,shap,66,1,0.1920862297369885,0.0582704233435482,,,,,,,,,,0.0024501395913272
wine_quality_iter1,mlp,shap,67,0,0.1920862297369885,-0.1624954355450778,,,,,,,,,,0.0024501395913272
wine_quality_iter1,mlp,shap,68,1,0.1920862297369885,0.0582704233435482,,,,,,,,,,0.0024501395913272
wine_quality_iter1,mlp,shap,69,0,0.1920862297369885,-0.131317020723453,,,,,,,,,,0.0024501395913272
wine_quality_iter1,mlp,shap,70,1,0.1920862297369885,0.0245110081938595,,,,,,,,,,0.0024501395913272
wine_quality_iter1,mlp,shap,71,1,0.1920862297369885,0.0245110081938595,,,,,,,,,,0.0024501395913272
wine_quality_iter1,mlp,shap,72,0,0.1920862297369885,-0.1206652534695773,,,,,,,,,,0.0024501395913272
wine_quality_iter1,mlp,shap,73,0,0.1920862297369885,-0.1624954355450778,,,,,,,,,,0.0024501395913272
wine_quality_iter1,mlp,shap,74,1,0.1920862297369885,0.1236322807577938,,,,,,,,,,0.0024501395913272
wine_quality_iter1,mlp,shap,75,1,0.1920862297369885,0.0245110081938595,,,,,,,,,,0.0024501395913272
wine_quality_iter1,mlp,shap,76,1,0.1920862297369885,0.0470640348700375,,,,,,,,,,0.0024501395913272
wine_quality_iter1,mlp,shap,77,1,0.1920862297369885,0.10327806942738,,,,,,,,,,0.0024501395913272
wine_quality_iter1,mlp,shap,78,0,0.1920862297369885,-0.1624954355450778,,,,,,,,,,0.0024501395913272
wine_quality_iter1,mlp,shap,79,0,0.1920862297369885,-0.0880590391846805,,,,,,,,,,0.0024501395913272
wine_quality_iter1,mlp,shap,80,0,0.1920862297369885,-0.1726027143689303,,,,,,,,,,0.0024501395913272
wine_quality_iter1,mlp,shap,81,1,0.1920862297369885,0.1719582962302059,,,,,,,,,,0.0024501395913272
wine_quality_iter1,mlp,shap,82,1,0.1920862297369885,0.0245110081938595,,,,,,,,,,0.0024501395913272
wine_quality_iter1,mlp,shap,83,1,0.1920862297369885,0.153002350261578,,,,,,,,,,0.0024501395913272
wine_quality_iter1,mlp,shap,84,0,0.1920862297369885,-0.131317020723453,,,,,,,,,,0.0024501395913272
wine_quality_iter1,mlp,shap,85,0,0.1920862297369885,-0.1726027143689303,,,,,,,,,,0.0024501395913272
wine_quality_iter1,mlp,shap,86,0,0.1920862297369885,-0.141844810316196,,,,,,,,,,0.0024501395913272
wine_quality_iter1,mlp,shap,87,1,0.1920862297369885,0.153002350261578,,,,,,,,,,0.0024501395913272
wine_quality_iter1,mlp,shap,88,0,0.1920862297369885,-0.1922780287953525,,,,,,,,,,0.0024501395913272
wine_quality_iter1,mlp,shap,89,1,0.1920862297369885,0.2626014637259335,,,,,,,,,,0.0024501395913272
wine_quality_iter1,mlp,shap,90,1,0.1920862297369885,0.1812310504225582,,,,,,,,,,0.0024501395913272
wine_quality_iter1,mlp,shap,91,1,0.1920862297369885,0.2519571470526547,,,,,,,,,,0.0024501395913272
wine_quality_iter1,mlp,shap,92,1,0.1920862297369885,0.1625468420294613,,,,,,,,,,0.0024501395913272
wine_quality_iter1,mlp,shap,93,1,0.1920862297369885,0.0358071016577572,,,,,,,,,,0.0024501395913272
wine_quality_iter1,mlp,shap,94,1,0.1920862297369885,0.1719582962302059,,,,,,,,,,0.0024501395913272
wine_quality_iter1,mlp,shap,95,0,0.1920862297369885,-0.141844810316196,,,,,,,,,,0.0024501395913272
wine_quality_iter1,mlp,shap,96,0,0.1920862297369885,-0.0434392703267245,,,,,,,,,,0.0024501395913272
wine_quality_iter1,mlp,shap,97,0,0.1920862297369885,-0.1522402775975375,,,,,,,,,,0.0024501395913272
wine_quality_iter1,mlp,shap,98,0,0.1920862297369885,-0.141844810316196,,,,,,,,,,0.0024501395913272
wine_quality_iter1,mlp,shap,99,0,0.1920862297369885,-0.0880590391846805,,,,,,,,,,0.0024501395913272
wine_quality_iter1,mlp,shap,100,0,0.1920862297369885,-0.1098987472745089,,,,,,,,,,0.0024501395913272
wine_quality_iter1,mlp,shap,101,0,0.1920862297369885,-0.141844810316196,,,,,,,,,,0.0024501395913272
wine_quality_iter1,mlp,shap,102,0,0.1920862297369885,-0.1206652534695773,,,,,,,,,,0.0024501395913272
wine_quality_iter1,mlp,shap,103,1,0.1920862297369885,0.2081681179312557,,,,,,,,,,0.0024501395913272
wine_quality_iter1,mlp,shap,104,1,0.1920862297369885,0.1236322807577938,,,,,,,,,,0.0024501395913272
wine_quality_iter1,mlp,shap,105,1,0.1920862297369885,0.224804906776318,,,,,,,,,,0.0024501395913272
wine_quality_iter1,mlp,shap,106,1,0.1920862297369885,0.1433307813910336,,,,,,,,,,0.0024501395913272
wine_quality_iter1,mlp,shap,107,0,0.1920862297369885,-0.141844810316196,,,,,,,,,,0.0024501395913272
wine_quality_iter1,mlp,shap,108,0,0.1920862297369885,-0.1098987472745089,,,,,,,,,,0.0024501395913272
wine_quality_iter1,mlp,shap,109,0,0.1920862297369885,-0.141844810316196,,,,,,,,,,0.0024501395913272
wine_quality_iter1,mlp,shap,110,1,0.1920862297369885,0.1236322807577938,,,,,,,,,,0.0024501395913272
wine_quality_iter1,mlp,shap,111,0,0.1920862297369885,-0.0880590391846805,,,,,,,,,,0.0024501395913272
wine_quality_iter1,mlp,shap,112,1,0.1920862297369885,0.2081681179312557,,,,,,,,,,0.0024501395913272
wine_quality_iter1,mlp,shap,113,0,0.1920862297369885,-0.1098987472745089,,,,,,,,,,0.0024501395913272
wine_quality_iter1,mlp,shap,114,0,0.1920862297369885,-0.1726027143689303,,,,,,,,,,0.0024501395913272
wine_quality_iter1,mlp,shap,115,0,0.1920862297369885,-0.0990267110558658,,,,,,,,,,0.0024501395913272
wine_quality_iter1,mlp,shap,116,0,0.1920862297369885,-0.1206652534695773,,,,,,,,,,0.0024501395913272
wine_quality_iter1,mlp,shap,117,0,0.1920862297369885,-0.0434392703267245,,,,,,,,,,0.0024501395913272
wine_quality_iter1,mlp,shap,118,1,0.1920862297369885,0.0917222785261959,,,,,,,,,,0.0024501395913272
wine_quality_iter1,mlp,shap,119,1,0.1920862297369885,0.0582704233435482,,,,,,,,,,0.0024501395913272
wine_quality_iter1,mlp,shap,120,0,0.1920862297369885,-0.0208335829468875,,,,,,,,,,0.0024501395913272
wine_quality_iter1,mlp,shap,121,0,0.1920862297369885,-0.0434392703267245,,,,,,,,,,0.0024501395913272
wine_quality_iter2,mlp,shap,0,1,0.0790521940875511,0.0308242221864369,-0.0138292636435765,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,1,0,0.0790521940875511,-0.0335227788067781,0.0339993233291001,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,2,1,0.0790521940875511,0.0279949787717598,0.0636961629757513,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,3,0,0.0790521940875511,-0.0580166245882327,-0.068685946900111,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,4,1,0.0790521940875511,-0.004093474149704,0.1036964172354111,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,5,1,0.0790521940875511,0.0135809373970213,0.0682141643877213,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,6,1,0.0790521940875511,0.0571126314309925,0.0529867492043055,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,7,0,0.0790521940875511,0.0148519590497016,-0.0699237248072257,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,8,0,0.0790521940875511,-0.023378909035371,-0.0534196438124546,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,9,0,0.0790521940875511,-0.0235461769195703,-0.0795787044442618,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,10,0,0.0790521940875511,-0.0790729519266348,-0.0274713883033166,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,11,1,0.0790521940875511,0.0224016939218227,0.0296260137970629,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,12,1,0.0790521940875511,0.0036034104915765,0.1362153824705342,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,13,1,0.0790521940875511,0.0418239800975873,0.011226841348868,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,14,1,0.0790521940875511,0.0571126314309925,0.0529867492043055,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,15,0,0.0790521940875511,0.0345400758087634,-0.0439711643526187,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,16,1,0.0790521940875511,-0.0096316492901399,0.1136462301588975,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,17,0,0.0790521940875511,-0.0143955891522077,-0.0117829740620577,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,18,1,0.0790521940875511,0.0344767782550591,0.0303336223730673,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,19,1,0.0790521940875511,0.0413352737633081,0.0011266037248647,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,20,1,0.0790521940875511,0.0370697090832086,0.0494692667745625,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,21,1,0.0790521940875511,-0.0090532396848385,0.038682177548225,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,22,1,0.0790521940875511,0.0189740946659673,0.0539591077428597,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,23,0,0.0790521940875511,-0.0083731440970531,-0.0383347488939762,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,24,1,0.0790521940875511,0.0149893993941636,0.0244960605525053,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,25,1,0.0790521940875511,0.0264517741134533,0.0638484932482241,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,26,0,0.0790521940875511,-0.0790037591296892,-0.0372505651643644,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,27,1,0.0790521940875511,0.0075568197438349,0.053313773469283,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,28,1,0.0790521940875511,-0.0146752960406817,0.0435014785482333,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,29,1,0.0790521940875511,0.0278199022779097,0.0932719457608002,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,30,1,0.0790521940875511,0.0311126243609646,0.0588629168959765,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,31,0,0.0790521940875511,0.0290523314705261,-0.0238038688898087,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,32,0,0.0790521940875511,-0.049093045351597,0.0388388762680383,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,33,0,0.0790521940875511,-0.0008734837174414,-0.0802918842205636,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,34,1,0.0790521940875511,0.0421587602450297,0.0260526218093357,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,35,1,0.0790521940875511,0.0309701149853375,0.0830826033193331,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,36,0,0.0790521940875511,-0.0217434446972149,-0.0286937321034763,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,37,0,0.0790521940875511,-0.0243355990029299,-0.0534264331253675,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,38,1,0.0790521940875511,0.0223505333639108,0.0102306225552007,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,39,1,0.0790521940875511,-0.0337794980750635,0.0973520294404947,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,40,1,0.0790521940875511,0.0223505333639108,0.0102306225552007,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,41,1,0.0790521940875511,0.0309701149853375,0.0830826033193331,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,42,0,0.0790521940875511,-0.0216606023219915,-0.0335275415044565,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,43,1,0.0790521940875511,0.0310372180663621,0.0056762086657377,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,44,0,0.0790521940875511,-0.0082489671615454,-0.0431697193246622,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,45,0,0.0790521940875511,-0.0244935724024589,-0.0795723768954094,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,46,0,0.0790521940875511,-0.0098828609173115,-0.0691311071698482,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,47,0,0.0790521940875511,0.0132463924586771,-0.043547242707931,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,48,0,0.0790521940875511,0.0184333361685274,-0.0590657575199237,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,49,1,0.0790521940875511,0.0187434738645186,0.0392461288433808,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,50,1,0.0790521940875511,0.0344929613173007,0.0448998944690594,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,51,0,0.0790521940875511,-0.0219783653433505,0.0050586386368823,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,52,1,0.0790521940875511,-0.0710667081750356,0.1006520154384466,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,53,0,0.0790521940875511,-0.0266057752645933,-0.0743282479735521,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,54,0,0.0790521940875511,-0.0176356991323142,-0.0533671364761315,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,55,0,0.0790521940875511,0.0489434775251607,-0.0339582087901921,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,56,1,0.0790521940875511,0.016894638710297,0.0005132012069224,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,57,1,0.0790521940875511,0.0131932577261556,0.048732516513421,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,58,1,0.0790521940875511,0.0366973314720849,0.0586701055558828,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,59,1,0.0790521940875511,0.01946047561673,0.0886370234191418,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,60,0,0.0790521940875511,0.0040878842083307,-0.0093070403314554,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,61,0,0.0790521940875511,0.018260593081896,-0.070082415583042,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,62,1,0.0790521940875511,0.040121211340794,0.0061408794843233,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,63,1,0.0790521940875511,0.0228889539264714,0.0985824564901682,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,64,1,0.0790521940875511,0.0241682521998882,0.0102756680777438,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,65,0,0.0790521940875511,0.0096015310058226,-0.064301333977626,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,66,0,0.0790521940875511,-0.0565829165279866,0.0243256034186253,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,67,0,0.0790521940875511,0.01467338049641,-0.0755902757438329,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,68,1,0.0790521940875511,0.0223241987709815,0.0246952882752967,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,69,0,0.0790521940875511,-0.0300538035539481,-0.0585670325618523,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,70,1,0.0790521940875511,0.0294759260920378,0.010501272174028,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,71,1,0.0790521940875511,0.0447575664291015,0.011282606766774,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,72,0,0.0790521940875511,-0.0348884070148835,-0.0534229319829207,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,73,0,0.0790521940875511,-0.045124103816656,-0.0744622095273091,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,74,1,0.0790521940875511,0.0571126314309925,0.0529867492043055,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,75,0,0.0790521940875511,-0.0682267903135373,0.0097891502655468,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,76,1,0.0790521940875511,0.0312434842953313,0.0203356388669748,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,77,1,0.0790521940875511,0.0358828597917005,0.044867789802643,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,78,0,0.0790521940875511,0.0197447659877629,-0.0758715339578115,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,79,0,0.0790521940875511,0.0098371101113466,-0.0383954781752367,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,80,0,0.0790521940875511,-0.0134405529269805,-0.079883685708046,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,81,1,0.0790521940875511,0.0279994265391276,0.078332880941721,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,82,1,0.0790521940875511,0.0277516801196794,0.0104162787588742,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,83,1,0.0790521940875511,0.0164201355897462,0.0683671789673658,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,84,0,0.0790521940875511,-0.0176260357292799,-0.0585210085488282,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,85,0,0.0790521940875511,-0.0351327747106551,-0.0796437120208374,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,86,0,0.0790521940875511,-0.0308611980424477,-0.0637800350212134,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,87,1,0.0790521940875511,0.0002297975122927,0.0675416426589855,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,88,0,0.0790521940875511,-0.0107480064034461,-0.0907110443482033,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,89,1,0.0790521940875511,0.003622215986252,0.1349708074560529,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,90,1,0.0790521940875511,0.0392797247148475,0.0827728905929969,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,91,1,0.0790521940875511,-0.0250167287886143,0.127403745227135,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,92,0,0.0790521940875511,-0.0682676017284393,0.0715992683401473,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,93,0,0.0790521940875511,-0.0809328666100135,0.0142815873026846,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,94,1,0.0790521940875511,0.0352704612108377,0.0780299272674779,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,95,0,0.0790521940875511,-0.0136964168113011,-0.0637269417253825,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,96,0,0.0790521940875511,0.0096854889048979,-0.018884715380577,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,97,0,0.0790521940875511,-0.026831554621458,-0.0690660549471012,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,98,0,0.0790521940875511,0.0096015310058226,-0.064301333977626,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,99,0,0.0790521940875511,0.0044857091628587,-0.0383038593026308,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,100,0,0.0790521940875511,0.0028214250619595,-0.0481850246970472,,,,,,,,,-0.0159900242319472
wine_quality_iter2,mlp,shap,101,0,0.0790521940875511,0.0400718840842063,-0.0648382344498084,,,,,,,,,-0.0159900242319472
