appId,instanceId,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,y
wine_quality_iter2,63,0.36,12.8,,,,,,,,,1
wine_quality_iter2,64,0.35,11.0,,,,,,,,,1
wine_quality_iter2,65,0.43,9.5,,,,,,,,,0
wine_quality_iter2,66,0.78,11.3,,,,,,,,,0
wine_quality_iter2,67,0.4,9.3,,,,,,,,,0
wine_quality_iter2,68,0.36,11.3,,,,,,,,,0
wine_quality_iter2,69,0.645,9.6,,,,,,,,,0
wine_quality_iter2,70,0.32,11.0,,,,,,,,,1
wine_quality_iter2,71,0.22,11.0,,,,,,,,,1
wine_quality_iter2,72,0.67,9.7,,,,,,,,,0
wine_quality_iter2,73,0.725,9.3,,,,,,,,,0
wine_quality_iter2,74,0.12,11.9,,,,,,,,,1
wine_quality_iter2,75,0.845,11.0,,,,,,,,,0
wine_quality_iter2,76,0.31,11.2,,,,,,,,,1
wine_quality_iter2,77,0.28,11.7,,,,,,,,,1
wine_quality_iter2,78,0.37,9.3,,,,,,,,,0
wine_quality_iter2,79,0.43,10.0,,,,,,,,,1
wine_quality_iter2,80,0.56,9.2,,,,,,,,,0
wine_quality_iter2,81,0.33,12.4,,,,,,,,,1
wine_quality_iter2,82,0.33,11.0,,,,,,,,,0
wine_quality_iter2,83,0.395,12.2,,,,,,,,,1
wine_quality_iter2,84,0.58,9.6,,,,,,,,,0
wine_quality_iter2,85,0.675,9.2,,,,,,,,,0
wine_quality_iter2,86,0.65,9.5,,,,,,,,,0
wine_quality_iter2,87,0.48,12.2,,,,,,,,,1
wine_quality_iter2,88,0.545,9.0,,,,,,,,,0
wine_quality_iter2,89,0.47,13.566666666666698,,,,,,,,,1
wine_quality_iter2,90,0.25,12.5,,,,,,,,,1
wine_quality_iter2,91,0.62,13.4,,,,,,,,,1
wine_quality_iter2,92,0.84,12.3,,,,,,,,,1
wine_quality_iter2,93,0.915,11.1,,,,,,,,,0
wine_quality_iter2,94,0.28,12.4,,,,,,,,,1
wine_quality_iter2,95,0.56,9.5,,,,,,,,,0
wine_quality_iter2,96,0.43,10.4,,,,,,,,,1
wine_quality_iter2,97,0.63,9.4,,,,,,,,,0
wine_quality_iter2,98,0.43,9.5,,,,,,,,,0
wine_quality_iter2,99,0.46,10.0,,,,,,,,,0
wine_quality_iter2,100,0.47,9.8,,,,,,,,,0
wine_quality_iter2,101,0.24,9.5,,,,,,,,,0
wine_quality_iter2,102,0.27,9.7,,,,,,,,,0
wine_quality_iter2,103,0.35,12.8,,,,,,,,,1
wine_quality_iter2,104,0.43,11.9,,,,,,,,,0
wine_quality_iter2,105,0.37,13.0,,,,,,,,,1
wine_quality_iter2,106,0.3,12.1,,,,,,,,,1
wine_quality_iter2,107,0.56,9.5,,,,,,,,,0
wine_quality_iter2,108,0.645,9.8,,,,,,,,,0
wine_quality_iter2,109,0.36,9.5,,,,,,,,,0
wine_quality_iter2,110,0.3,11.9,,,,,,,,,0
wine_quality_iter2,111,0.48,10.0,,,,,,,,,1
wine_quality_iter2,112,0.66,12.8,,,,,,,,,1
wine_quality_iter2,113,0.58,9.8,,,,,,,,,0
wine_quality_iter2,114,0.21,9.2,,,,,,,,,1
wine_quality_iter2,115,0.27,9.9,,,,,,,,,1
wine_quality_iter2,116,0.59,9.7,,,,,,,,,0
wine_quality_iter2,117,0.63,10.4,,,,,,,,,0
wine_quality_iter2,118,0.52,11.6,,,,,,,,,0
wine_quality_iter2,119,0.69,11.3,,,,,,,,,0
wine_quality_iter2,120,0.52,10.6,,,,,,,,,1
wine_quality_iter2,121,0.48,10.4,,,,,,,,,0
wine_quality_iter3,0,0.31,0.8,10.5,,,,,,,,1
wine_quality_iter3,1,0.66,0.71,11.5,,,,,,,,1
wine_quality_iter3,2,0.33,0.62,12.1,,,,,,,,1
wine_quality_iter3,3,0.795,0.83,9.4,,,,,,,,0
wine_quality_iter3,4,0.51,0.87,12.9,,,,,,,,1
wine_quality_iter3,5,0.41,0.79,12.2,,,,,,,,1
wine_quality_iter3,6,0.12,0.76,11.9,,,,,,,,1
wine_quality_iter3,7,0.4,0.55,9.4,,,,,,,,0
wine_quality_iter3,8,0.61,0.6,9.7,,,,,,,,0
wine_quality_iter3,9,0.615,0.65,9.2,,,,,,,,0
wine_quality_iter3,10,0.915,0.65,10.2,,,,,,,,1
wine_quality_iter3,11,0.36,0.7,11.4,,,,,,,,1
wine_quality_iter3,12,0.47,0.88,13.6,,,,,,,,1
wine_quality_iter3,13,0.24,0.9,11.0,,,,,,,,1
wine_quality_iter3,14,0.12,0.76,11.9,,,,,,,,1
wine_quality_iter3,15,0.28,0.66,9.9,,,,,,,,1
wine_quality_iter3,16,0.54,0.72,13.1,,,,,,,,1
wine_quality_iter3,17,0.56,0.68,10.55,,,,,,,,1
wine_quality_iter3,18,0.29,0.68,11.4,,,,,,,,1
wine_quality_iter3,19,0.24,1.02,10.8,,,,,,,,1
wine_quality_iter3,20,0.27,0.51,11.8,,,,,,,,0
wine_quality_iter3,21,0.53,0.76,11.6,,,,,,,,1
wine_quality_iter3,22,0.38,0.58,11.9,,,,,,,,1
wine_quality_iter3,23,0.53,0.56,10.0,,,,,,,,0
wine_quality_iter3,24,0.4,0.49,11.3,,,,,,,,1
wine_quality_iter3,25,0.34,0.77,12.1,,,,,,,,1
wine_quality_iter3,26,0.915,0.47,10.0,,,,,,,,0
wine_quality_iter3,27,0.44,0.69,11.9,,,,,,,,0
wine_quality_iter3,28,0.56,0.62,11.7,,,,,,,,1
wine_quality_iter3,29,0.33,0.77,12.7,,,,,,,,1
wine_quality_iter3,30,0.31,0.86,12.0,,,,,,,,1
wine_quality_iter3,31,0.32,0.82,10.3,,,,,,,,1
wine_quality_iter3,32,0.74,0.56,11.6,,,,,,,,0
wine_quality_iter3,33,0.49,0.69,9.2,,,,,,,,0
wine_quality_iter3,34,0.24,0.59,11.3,,,,,,,,1
wine_quality_iter3,35,0.31,0.77,12.5,,,,,,,,1
wine_quality_iter3,36,0.6,0.62,10.2,,,,,,,,1
wine_quality_iter3,37,0.615,0.53,9.7,,,,,,,,0
wine_quality_iter3,38,0.36,0.85,11.0,,,,,,,,1
wine_quality_iter3,39,0.66,0.63,12.8,,,,,,,,1
wine_quality_iter3,40,0.36,0.85,11.0,,,,,,,,1
wine_quality_iter3,41,0.31,0.77,12.5,,,,,,,,1
wine_quality_iter3,42,0.6,0.54,10.1,,,,,,,,0
wine_quality_iter3,43,0.31,0.83,10.9,,,,,,,,1
wine_quality_iter3,44,0.53,0.68,9.9,,,,,,,,0
wine_quality_iter3,45,0.62,0.93,9.2,,,,,,,,0
wine_quality_iter3,46,0.54,0.61,9.4,,,,,,,,0
wine_quality_iter3,47,0.41,0.76,9.9,,,,,,,,1
wine_quality_iter3,48,0.38,0.7,9.6,,,,,,,,0
wine_quality_iter3,49,0.38,0.65,11.6,,,,,,,,1
wine_quality_iter3,50,0.29,0.84,11.7,,,,,,,,1
wine_quality_iter3,51,0.6,0.61,10.9,,,,,,,,0
wine_quality_iter3,52,0.85,0.82,12.9,,,,,,,,1
wine_quality_iter3,53,0.63,0.79,9.3,,,,,,,,0
wine_quality_iter3,54,0.58,0.73,9.7,,,,,,,,0
wine_quality_iter3,55,0.18,0.64,10.1,,,,,,,,0
wine_quality_iter3,56,0.39,0.63,10.8,,,,,,,,1
wine_quality_iter3,57,0.41,0.49,11.8,,,,,,,,1
wine_quality_iter3,58,0.27,1.13,12.0,,,,,,,,1
wine_quality_iter3,59,0.38,0.75,12.6,,,,,,,,1
wine_quality_iter3,60,0.46,0.6,10.6,,,,,,,,0
wine_quality_iter3,61,0.38,1.05,9.4,,,,,,,,0
wine_quality_iter3,62,0.25,0.76,10.9,,,,,,,,1
wine_quality_iter3,63,0.36,0.55,12.8,,,,,,,,1
wine_quality_iter3,64,0.35,0.65,11.0,,,,,,,,1
wine_quality_iter3,65,0.43,0.55,9.5,,,,,,,,0
wine_quality_iter3,66,0.78,0.56,11.3,,,,,,,,0
wine_quality_iter3,67,0.4,0.67,9.3,,,,,,,,0
wine_quality_iter3,68,0.36,0.62,11.3,,,,,,,,0
wine_quality_iter3,69,0.645,0.55,9.6,,,,,,,,0
wine_quality_iter3,70,0.32,0.78,11.0,,,,,,,,1
wine_quality_iter3,71,0.22,0.87,11.0,,,,,,,,1
wine_quality_iter3,72,0.67,0.74,9.7,,,,,,,,0
wine_quality_iter3,73,0.725,1.07,9.3,,,,,,,,0
wine_quality_iter3,74,0.12,0.76,11.9,,,,,,,,1
wine_quality_iter3,75,0.845,0.58,11.0,,,,,,,,0
wine_quality_iter3,76,0.31,0.68,11.2,,,,,,,,1
wine_quality_iter3,77,0.28,0.39,11.7,,,,,,,,1
wine_quality_iter3,78,0.37,0.8,9.3,,,,,,,,0
wine_quality_iter3,79,0.43,0.64,10.0,,,,,,,,1
wine_quality_iter3,80,0.56,0.59,9.2,,,,,,,,0
wine_quality_iter3,81,0.33,0.76,12.4,,,,,,,,1
wine_quality_iter3,82,0.33,0.71,11.0,,,,,,,,0
wine_quality_iter3,83,0.395,0.64,12.2,,,,,,,,1
wine_quality_iter3,84,0.58,0.72,9.6,,,,,,,,0
wine_quality_iter3,85,0.675,0.53,9.2,,,,,,,,0
wine_quality_iter3,86,0.65,0.67,9.5,,,,,,,,0
wine_quality_iter3,87,0.48,0.62,12.2,,,,,,,,1
wine_quality_iter3,88,0.545,0.59,9.0,,,,,,,,0
wine_quality_iter3,89,0.47,0.88,13.566666666666698,,,,,,,,1
wine_quality_iter3,90,0.25,0.71,12.5,,,,,,,,1
wine_quality_iter3,91,0.62,0.69,13.4,,,,,,,,1
wine_quality_iter3,92,0.84,0.56,12.3,,,,,,,,1
wine_quality_iter3,93,0.915,0.54,11.1,,,,,,,,0
wine_quality_iter3,94,0.28,0.62,12.4,,,,,,,,1
wine_quality_iter3,95,0.56,0.62,9.5,,,,,,,,0
wine_quality_iter3,96,0.43,0.85,10.4,,,,,,,,1
wine_quality_iter3,97,0.63,0.57,9.4,,,,,,,,0
wine_quality_iter3,98,0.43,0.63,9.5,,,,,,,,0
wine_quality_iter3,99,0.46,0.57,10.0,,,,,,,,0
wine_quality_iter3,100,0.47,0.6,9.8,,,,,,,,0
wine_quality_iter3,101,0.24,0.59,9.5,,,,,,,,0
wine_quality_iter3,102,0.27,0.67,9.7,,,,,,,,0
wine_quality_iter3,103,0.35,0.86,12.8,,,,,,,,1
wine_quality_iter3,104,0.43,0.46,11.9,,,,,,,,0
wine_quality_iter3,105,0.37,0.6,13.0,,,,,,,,1
wine_quality_iter3,106,0.3,0.64,12.1,,,,,,,,1
wine_quality_iter3,107,0.56,0.93,9.5,,,,,,,,0
wine_quality_iter3,108,0.645,0.59,9.8,,,,,,,,0
wine_quality_iter3,109,0.36,0.62,9.5,,,,,,,,0
wine_quality_iter3,110,0.3,0.82,11.9,,,,,,,,0
wine_quality_iter3,111,0.48,0.65,10.0,,,,,,,,1
wine_quality_iter3,112,0.66,0.63,12.8,,,,,,,,1
wine_quality_iter3,113,0.58,0.49,9.8,,,,,,,,0
wine_quality_iter3,114,0.21,0.84,9.2,,,,,,,,1
wine_quality_iter3,115,0.27,1.08,9.9,,,,,,,,1
wine_quality_iter3,116,0.59,0.53,9.7,,,,,,,,0
wine_quality_iter3,117,0.63,0.6,10.4,,,,,,,,0
wine_quality_iter3,118,0.52,0.63,11.6,,,,,,,,0
wine_quality_iter3,119,0.69,0.6,11.3,,,,,,,,0
wine_quality_iter3,120,0.52,0.86,10.6,,,,,,,,1
wine_quality_iter3,121,0.48,0.6,10.4,,,,,,,,0
wine_quality_iter4,0,0.31,3.36,0.8,10.5,,,,,,,1
wine_quality_iter4,1,0.66,3.37,0.71,11.5,,,,,,,1
wine_quality_iter4,2,0.33,3.3,0.62,12.1,,,,,,,1
wine_quality_iter4,3,0.795,3.35,0.83,9.4,,,,,,,0
wine_quality_iter4,4,0.51,3.46,0.87,12.9,,,,,,,1
wine_quality_iter4,5,0.41,3.34,0.79,12.2,,,,,,,1
wine_quality_iter4,6,0.12,3.41,0.76,11.9,,,,,,,1
wine_quality_iter4,7,0.4,3.22,0.55,9.4,,,,,,,0
wine_quality_iter4,8,0.61,3.48,0.6,9.7,,,,,,,0
wine_quality_iter4,9,0.615,3.46,0.65,9.2,,,,,,,0
wine_quality_iter4,10,0.915,3.35,0.65,10.2,,,,,,,1
wine_quality_iter4,11,0.36,3.24,0.7,11.4,,,,,,,1
wine_quality_iter4,12,0.47,3.54,0.88,13.6,,,,,,,1
wine_quality_iter4,13,0.24,3.15,0.9,11.0,,,,,,,1
wine_quality_iter4,14,0.12,3.41,0.76,11.9,,,,,,,1
wine_quality_iter4,15,0.28,2.98,0.66,9.9,,,,,,,1
wine_quality_iter4,16,0.54,3.2,0.72,13.1,,,,,,,1
wine_quality_iter4,17,0.56,3.44,0.68,10.55,,,,,,,1
wine_quality_iter4,18,0.29,3.04,0.68,11.4,,,,,,,1
wine_quality_iter4,19,0.24,3.25,1.02,10.8,,,,,,,1
wine_quality_iter4,20,0.27,3.16,0.51,11.8,,,,,,,0
wine_quality_iter4,21,0.53,3.19,0.76,11.6,,,,,,,1
wine_quality_iter4,22,0.38,3.13,0.58,11.9,,,,,,,1
wine_quality_iter4,23,0.53,3.33,0.56,10.0,,,,,,,0
wine_quality_iter4,24,0.4,3.28,0.49,11.3,,,,,,,1
wine_quality_iter4,25,0.34,3.35,0.77,12.1,,,,,,,1
wine_quality_iter4,26,0.915,3.26,0.47,10.0,,,,,,,0
wine_quality_iter4,27,0.44,3.18,0.69,11.9,,,,,,,0
wine_quality_iter4,28,0.56,3.42,0.62,11.7,,,,,,,1
wine_quality_iter4,29,0.33,3.38,0.77,12.7,,,,,,,1
wine_quality_iter4,30,0.31,3.33,0.86,12.0,,,,,,,1
wine_quality_iter4,31,0.32,3.22,0.82,10.3,,,,,,,1
wine_quality_iter4,32,0.74,3.67,0.56,11.6,,,,,,,0
wine_quality_iter4,33,0.49,3.16,0.69,9.2,,,,,,,0
wine_quality_iter4,34,0.24,3.14,0.59,11.3,,,,,,,1
wine_quality_iter4,35,0.31,3.31,0.77,12.5,,,,,,,1
wine_quality_iter4,36,0.6,3.52,0.62,10.2,,,,,,,1
wine_quality_iter4,37,0.615,3.31,0.53,9.7,,,,,,,0
wine_quality_iter4,38,0.36,3.4,0.85,11.0,,,,,,,1
wine_quality_iter4,39,0.66,3.71,0.63,12.8,,,,,,,1
wine_quality_iter4,40,0.36,3.4,0.85,11.0,,,,,,,1
wine_quality_iter4,41,0.31,3.31,0.77,12.5,,,,,,,1
wine_quality_iter4,42,0.6,3.35,0.54,10.1,,,,,,,0
wine_quality_iter4,43,0.31,3.02,0.83,10.9,,,,,,,1
wine_quality_iter4,44,0.53,3.21,0.68,9.9,,,,,,,0
wine_quality_iter4,45,0.62,3.17,0.93,9.2,,,,,,,0
wine_quality_iter4,46,0.54,3.27,0.61,9.4,,,,,,,0
wine_quality_iter4,47,0.41,3.02,0.76,9.9,,,,,,,1
wine_quality_iter4,48,0.38,3.32,0.7,9.6,,,,,,,0
wine_quality_iter4,49,0.38,3.22,0.65,11.6,,,,,,,1
wine_quality_iter4,50,0.29,3.26,0.84,11.7,,,,,,,1
wine_quality_iter4,51,0.6,3.4,0.61,10.9,,,,,,,0
wine_quality_iter4,52,0.85,3.56,0.82,12.9,,,,,,,1
wine_quality_iter4,53,0.63,3.46,0.79,9.3,,,,,,,0
wine_quality_iter4,54,0.58,3.4,0.73,9.7,,,,,,,0
wine_quality_iter4,55,0.18,3.22,0.64,10.1,,,,,,,0
wine_quality_iter4,56,0.39,3.18,0.63,10.8,,,,,,,1
wine_quality_iter4,57,0.41,3.21,0.49,11.8,,,,,,,1
wine_quality_iter4,58,0.27,3.2,1.13,12.0,,,,,,,1
wine_quality_iter4,59,0.38,3.27,0.75,12.6,,,,,,,1
wine_quality_iter4,60,0.46,3.39,0.6,10.6,,,,,,,0
wine_quality_iter4,61,0.38,3.3,1.05,9.4,,,,,,,0
wine_quality_iter4,62,0.25,3.4,0.76,10.9,,,,,,,1
wine_quality_iter4,63,0.36,3.36,0.55,12.8,,,,,,,1
wine_quality_iter4,64,0.35,3.15,0.65,11.0,,,,,,,1
wine_quality_iter4,65,0.43,3.28,0.55,9.5,,,,,,,0
wine_quality_iter4,66,0.78,3.37,0.56,11.3,,,,,,,0
wine_quality_iter4,67,0.4,3.08,0.67,9.3,,,,,,,0
wine_quality_iter4,68,0.36,3.31,0.62,11.3,,,,,,,0
wine_quality_iter4,69,0.645,3.4,0.55,9.6,,,,,,,0
wine_quality_iter4,70,0.32,3.33,0.78,11.0,,,,,,,1
wine_quality_iter4,71,0.22,3.47,0.87,11.0,,,,,,,1
wine_quality_iter4,72,0.67,3.4,0.74,9.7,,,,,,,0
wine_quality_iter4,73,0.725,3.32,1.07,9.3,,,,,,,0
wine_quality_iter4,74,0.12,3.41,0.76,11.9,,,,,,,1
wine_quality_iter4,75,0.845,3.32,0.58,11.0,,,,,,,0
wine_quality_iter4,76,0.31,3.31,0.68,11.2,,,,,,,1
wine_quality_iter4,77,0.28,3.26,0.39,11.7,,,,,,,1
wine_quality_iter4,78,0.37,3.09,0.8,9.3,,,,,,,0
wine_quality_iter4,79,0.43,3.22,0.64,10.0,,,,,,,1
wine_quality_iter4,80,0.56,3.34,0.59,9.2,,,,,,,0
