appId,modelName,expMethod,instanceId,pred,i_max,a0_i,a1_i,a2_i,a3_i,intercept
wine_quality_iter4,mlp,shap,98,1,0.055828590086446354,0.000768042403535979,0.02256652736702022,0.04916940437486532,0.08587194620989835,0.004606960713863462
wine_quality_iter4,mlp,shap,99,1,0.055828590086446354,0.0383159769460177,0.0037733562481709476,0.004845131761752593,0.06919743827520261,0.004606960713863462
wine_quality_iter4,mlp,shap,100,1,0.055828590086446354,0.029247820749878858,0.0,0.0,0.01004004993308812,0.004606960713863462
wine_quality_iter4,mlp,shap,101,0,0.055828590086446354,0.010343409807254204,0.04393546728369514,0.005243023656881778,0.0,0.004606960713863462
wine_quality_iter4,mlp,shap,102,1,0.055828590086446354,0.019367593822953038,0.0,0.0,0.04778513878774944,0.004606960713863462
wine_quality_iter4,mlp,shap,103,0,0.055828590086446354,0.1112444032747776,0.0,0.00761978409420229,0.016957291912956158,0.004606960713863462
wine_quality_iter4,mlp,shap,104,0,0.055828590086446354,0.0,0.018376063908904082,0.03497472440776159,0.017344851744098548,0.004606960713863462
wine_quality_iter4,mlp,shap,105,1,0.055828590086446354,0.04092891158965917,0.0,0.0,0.0,0.004606960713863462
wine_quality_iter4,mlp,shap,106,1,0.055828590086446354,0.0,0.026117435947824796,0.0,0.005239176052885105,0.004606960713863462
wine_quality_iter4,mlp,shap,107,1,0.055828590086446354,0.0,0.030421527723471353,0.05820885014075499,0.06452874831664258,0.004606960713863462
wine_quality_iter4,mlp,shap,108,1,0.055828590086446354,0.014993853437212835,0.015490790275044894,0.09201108464636856,0.0,0.004606960713863462
wine_quality_iter4,mlp,shap,109,1,0.055828590086446354,0.02008802673946593,0.004915657458014949,0.05752783722411361,0.08262341399796488,0.004606960713863462
wine_quality_iter4,mlp,shap,110,0,0.055828590086446354,0.0,0.05322913777751805,0.0,0.03538688933238009,0.004606960713863462
wine_quality_iter4,mlp,shap,111,0,0.055828590086446354,0.05886446659763661,0.0,0.021531832390106694,0.0564061568906674,0.004606960713863462
wine_quality_iter4,mlp,shap,112,1,0.055828590086446354,0.007666705911740172,0.01491176606370851,0.004609953210904082,0.0,0.004606960713863462
wine_quality_iter4,mlp,shap,113,1,0.055828590086446354,0.050771391783387236,0.0,0.0,0.012701220953693863,0.004606960713863462
wine_quality_iter4,mlp,shap,114,0,0.055828590086446354,0.0,0.002506190366469971,0.05410410282321471,0.0,0.004606960713863462
wine_quality_iter4,mlp,shap,115,1,0.055828590086446354,0.027229567655386092,0.003248244275649355,0.02401705145453795,0.004125352566822904,0.004606960713863462
wine_quality_iter4,mlp,shap,116,1,0.055828590086446354,0.03276220519955345,0.0,0.021553547565753627,0.0,0.004606960713863462
wine_quality_iter4,mlp,shap,117,1,0.055828590086446354,0.032716857842527855,0.004061175930576366,0.04593063364617341,0.04140602628198952,0.004606960713863462
wine_quality_iter4,mlp,shap,118,0,0.055828590086446354,0.024071552422948398,0.00500953861345084,0.0,0.04366955568966196,0.004606960713863462
wine_quality_iter4,mlp,shap,119,1,0.055828590086446354,0.0,0.019854528342301923,0.013145449833992138,0.009842912356058798,0.004606960713863462
wine_quality_iter4,mlp,shap,120,0,0.055828590086446354,0.042159316918024686,0.0,0.04018896862100331,0.04326719962633578,0.004606960713863462
wine_quality_iter4,mlp,shap,121,0,0.055828590086446354,0.04134630558964542,0.0,0.0,0.030451246427419854,0.004606960713863462
