appId,modelName,expMethod,instanceId,pred,i_max,a0_i,a1_i,a2_i,a3_i,a4_i,a5_i,intercept
wine_quality_iter6,mlp,shap,50,0,0.07121944516964063,0.0,0.0021695632258287223,0.03695679264763995,0.0,0.0,0.0979119097450987,-0.0026059487118170743
wine_quality_iter6,mlp,shap,51,0,0.07121944516964063,0.01888401718237079,0.00047782310213029255,0.0,0.021676345816216438,0.0,0.11241873418148135,-0.0026059487118170743
wine_quality_iter6,mlp,shap,52,0,0.07121944516964063,0.0057026548559467125,0.005613375228758066,0.08126903434021351,0.0,0.0,0.03147131096858244,-0.0026059487118170743
wine_quality_iter6,mlp,shap,53,1,0.07121944516964063,0.0,0.0,0.01446696258985845,0.021607839378217825,0.0243175137320008,0.11216039436176811,-0.0026059487118170743
wine_quality_iter6,mlp,shap,54,1,0.07121944516964063,0.023005509030742506,0.0,0.01940466284847411,0.003450270549226986,0.01518469301744917,0.11279266438423066,-0.0026059487118170743
wine_quality_iter6,mlp,shap,55,1,0.07121944516964063,0.0,0.023350695832990633,0.024466773368036134,0.0,0.038795082471691625,0.17956260375391997,-0.0026059487118170743
wine_quality_iter6,mlp,shap,56,1,0.07121944516964063,0.027422099970281107,0.0,0.029292155281664536,0.0,0.0,0.10242437397535807,-0.0026059487118170743
wine_quality_iter6,mlp,shap,57,1,0.07121944516964063,0.0,0.0,0.0,0.006189519185095264,0.004483284395283598,0.05240519336114332,-0.0026059487118170743
wine_quality_iter6,mlp,shap,58,0,0.07121944516964063,0.0,0.00014557181260523716,0.0,0.028109828396103327,0.00683822665363548,0.07046283685244052,-0.0026059487118170743
wine_quality_iter6,mlp,shap,59,1,0.07121944516964063,0.01369711764634415,0.008996239163172586,0.0017254514915821095,0.00717870484942045,0.015073392025362248,0.0,-0.0026059487118170743
wine_quality_iter6,mlp,shap,60,1,0.07121944516964063,0.0,0.0,0.0,0.0,0.02137690051339376,0.0970194746210026,-0.0026059487118170743
wine_quality_iter6,mlp,shap,61,0,0.07121944516964063,0.05258575293068326,0.006087538384092095,0.0433763064190936,0.009553807891714236,0.046641506805824975,0.10549380533779282,-0.0026059487118170743
wine_quality_iter6,mlp,shap,62,0,0.07121944516964063,0.004450290459566325,0.0,0.05531176235574564,0.019698386439719297,0.0,0.15112489722478095,-0.0026059487118170743
wine_quality_iter6,mlp,shap,63,1,0.07121944516964063,0.018116497564583254,0.00010587902500846375,0.008408947592744458,0.0,0.02752548661847144,0.0,-0.0026059487118170743
wine_quality_iter6,mlp,shap,64,1,0.07121944516964063,0.0,0.0,0.021931905717803932,0.008598516084826925,0.04130514066857407,0.0,-0.0026059487118170743
wine_quality_iter6,mlp,shap,65,0,0.07121944516964063,0.0,0.0,0.0,0.0020349006020487686,0.016464336331074032,0.12282523141218696,-0.0026059487118170743
wine_quality_iter6,mlp,shap,66,1,0.07121944516964063,0.0,0.02012410913140345,0.031183015075631704,0.005430844976351832,0.0,0.030983692750525798,-0.0026059487118170743
wine_quality_iter6,mlp,shap,67,0,0.07121944516964063,0.006420894100879996,0.0031914184662775666,0.02038385481215443,0.06231457198420779,0.0,0.09203699701059716,-0.0026059487118170743
wine_quality_iter6,mlp,shap,68,1,0.07121944516964063,0.02955568451052295,0.0,0.02877105510292148,0.0,0.0,0.11076793799129059,-0.0026059487118170743
wine_quality_iter6,mlp,shap,69,1,0.07121944516964063,0.04788739157315257,0.0,0.021766670923202416,0.007122849212625101,0.014405911438740164,0.07220156606286766,-0.0026059487118170743
wine_quality_iter6,mlp,shap,70,1,0.07121944516964063,0.02002692075302965,0.0,0.012420814578922908,0.009143381953621453,0.0,0.12159399677832172,-0.0026059487118170743
wine_quality_iter6,mlp,shap,71,0,0.07121944516964063,0.018305556105497556,0.0,0.0,0.0,0.024488154174521156,0.10355379037845597,-0.0026059487118170743
wine_quality_iter6,mlp,shap,72,0,0.07121944516964063,0.0,0.0,0.024191113563302252,0.0060561671241735685,0.032013467371654857,0.07186477186874707,-0.0026059487118170743
wine_quality_iter6,mlp,shap,73,0,0.07121944516964063,0.0,0.0,0.34494053822154064,0.026260258509084897,0.028288559531554156,0.0,-0.0026059487118170743
wine_quality_iter6,mlp,shap,74,0,0.07121944516964063,0.0,0.0,0.0,0.022278455042113125,0.019259251464062783,0.11360272861157478,-0.0026059487118170743
wine_quality_iter6,mlp,shap,75,0,0.07121944516964063,0.013990206555105167,0.00039057081756301015,0.0,0.003199335543964151,0.02833975801913023,0.09008966126980693,-0.0026059487118170743
wine_quality_iter6,mlp,shap,76,0,0.07121944516964063,0.0187648402121014,0.0,0.0,0.010718278157023215,0.042343675959855366,0.08209445104432796,-0.0026059487118170743
wine_quality_iter6,mlp,shap,77,1,0.07121944516964063,0.03383085400821311,0.0,0.027352373493023326,0.0,0.004625268759062666,0.11413621969138975,-0.0026059487118170743
wine_quality_iter6,mlp,shap,78,0,0.07121944516964063,0.02694991914030064,0.003471248579235415,0.015036306618593445,0.0032789507169180554,0.02271211329608769,0.09674196688983697,-0.0026059487118170743
wine_quality_iter6,mlp,shap,79,0,0.07121944516964063,0.008735738441061515,0.0,0.0,0.0,0.014479519426345008,0.10280991885858859,-0.0026059487118170743
wine_quality_iter6,mlp,shap,80,1,0.07121944516964063,0.017629851438105082,0.0,0.019823049871394265,0.0,0.008903777564947478,0.03611325126809953,-0.0026059487118170743
wine_quality_iter6,mlp,shap,81,1,0.07121944516964063,0.03504419112912354,0.0,0.022844309234657367,0.0,0.06600951037441317,0.07790179389791616,-0.0026059487118170743
wine_quality_iter6,mlp,shap,82,1,0.07121944516964063,0.04788739157315257,0.0,0.021766670923202416,0.007122849212625101,0.014405911438740164,0.07220156606286766,-0.0026059487118170743
wine_quality_iter6,mlp,shap,83,1,0.07121944516964063,0.014735597423635957,0.0,0.034506378013354114,0.0,0.0,0.0742141885062059,-0.0026059487118170743
wine_quality_iter6,mlp,shap,84,0,0.07121944516964063,0.019273860721060854,0.0,0.07044934961419463,0.004556602826580766,0.0361510725696691,0.06924246756980813,-0.0026059487118170743
wine_quality_iter6,mlp,shap,85,1,0.07121944516964063,0.018181967095304764,0.0,0.02655758346024988,0.0,0.02530979671157326,0.02749468143838335,-0.0026059487118170743
wine_quality_iter6,mlp,shap,86,0,0.07121944516964063,0.014352499803480441,0.0,0.06439782487801633,0.007347124989311639,0.036820141074653666,0.06982319455593826,-0.0026059487118170743
wine_quality_iter6,mlp,shap,87,1,0.07121944516964063,0.0047723446690883095,0.012674415516547586,0.024253900343408945,0.0,0.0,0.18143300187129258,-0.0026059487118170743
wine_quality_iter6,mlp,shap,88,0,0.07121944516964063,0.0,0.003934145270345288,0.09714895567020929,0.014668323159313372,0.02385458774530355,0.10277678672988445,-0.0026059487118170743
wine_quality_iter6,mlp,shap,89,0,0.07121944516964063,0.02290321611011259,0.009354437051866291,0.02311358226606476,0.0001851682852093972,0.0,0.08552678605541596,-0.0026059487118170743
wine_quality_iter6,mlp,shap,90,1,0.07121944516964063,0.0,0.0,0.014227609410882037,0.024764771034511236,0.030908864271373317,0.10166232534326039,-0.0026059487118170743
wine_quality_iter6,mlp,shap,91,1,0.07121944516964063,0.040606264630571424,0.0,0.03364934739203026,0.0,0.0,0.019819615679100573,-0.0026059487118170743
wine_quality_iter6,mlp,shap,92,0,0.07121944516964063,0.0596847675721615,0.0,0.0006145187252416251,0.010620225695654356,0.0226428746599226,0.07616537465785564,-0.0026059487118170743
wine_quality_iter6,mlp,shap,93,1,0.07121944516964063,0.02630511743995625,0.0,0.035966015085577945,0.0,0.0,0.049866272629453645,-0.0026059487118170743
wine_quality_iter6,mlp,shap,94,1,0.07121944516964063,0.036755043518466826,0.0,0.035068969069383144,0.0,0.07001114787963725,0.0,-0.0026059487118170743
wine_quality_iter6,mlp,shap,95,0,0.07121944516964063,0.043032096993560205,0.0,0.04522323217386239,0.0025931348761495387,0.024686082550921466,0.12521273383775208,-0.0026059487118170743
wine_quality_iter6,mlp,shap,96,0,0.07121944516964063,0.05461405860881002,0.008769477512687363,0.07092826807250587,0.014187371810563877,0.027785911387166896,0.09056679587524677,-0.0026059487118170743
wine_quality_iter6,mlp,shap,97,1,0.07121944516964063,0.03446898493056115,0.0,0.02026687288991151,0.00683827296472513,0.006233519184856881,0.0,-0.0026059487118170743
wine_quality_iter6,mlp,shap,98,1,0.07121944516964063,0.0009492088558200171,0.0,0.0,0.024927632007270255,0.03546617941118961,0.18260626518095935,-0.0026059487118170743
wine_quality_iter6,mlp,shap,99,1,0.07121944516964063,0.028592905056400112,0.0,0.026317580790282794,0.00145937688075578,0.0027330422783508825,0.1325799152035363,-0.0026059487118170743
wine_quality_iter6,mlp,shap,100,1,0.07121944516964063,0.020146049081515016,0.0,0.033404913136783385,0.0,0.0,0.02800548438842478,-0.0026059487118170743
wine_quality_iter6,mlp,shap,101,1,0.07121944516964063,0.0,0.0,0.031930331584925885,0.0,0.0,0.07547678434027308,-0.0026059487118170743
wine_quality_iter6,mlp,shap,102,1,0.07121944516964063,0.012679552067166743,0.017252403882642577,0.03484919930402278,0.0,0.0,0.10660655684387084,-0.0026059487118170743
wine_quality_iter6,mlp,shap,103,0,0.07121944516964063,0.08178694714386112,0.0011037735492945983,0.0,0.0,0.00831092780599229,0.05111811137208955,-0.0026059487118170743
wine_quality_iter6,mlp,shap,104,0,0.07121944516964063,0.0,0.0019109280474293062,0.0,0.014286819385030281,0.029982042365158237,0.03501455513330611,-0.0026059487118170743
wine_quality_iter6,mlp,shap,105,1,0.07121944516964063,0.03211297737959867,0.0,0.01685691853173272,0.0,0.0,0.0,-0.0026059487118170743
wine_quality_iter6,mlp,shap,106,1,0.07121944516964063,0.0,0.0,0.0177571988115326,0.0184573791701442,0.0,0.012900222260027325,-0.0026059487118170743
wine_quality_iter6,mlp,shap,107,1,0.07121944516964063,0.0,0.002115494664280848,0.0,0.028426695661858084,0.04559358111749863,0.14151692384710685,-0.0026059487118170743
wine_quality_iter6,mlp,shap,108,1,0.07121944516964063,0.011425739051057772,0.0,0.00041733412883986076,0.01183631074447666,0.0835424601812011,0.0,-0.0026059487118170743
wine_quality_iter6,mlp,shap,109,1,0.07121944516964063,0.010062779872081052,0.0001675893452304511,0.016443400708719743,0.0009893683133980688,0.035040199803427284,0.16291541565400686,-0.0026059487118170743
wine_quality_iter6,mlp,shap,110,0,0.07121944516964063,0.0,0.0,0.0,0.02348093332292946,0.0,0.07041541488506861,-0.0026059487118170743
wine_quality_iter6,mlp,shap,111,0,0.07121944516964063,0.03498668596435047,0.0022806946966701385,0.0,0.0,0.017980813726018598,0.13542412528290598,-0.0026059487118170743
wine_quality_iter6,mlp,shap,112,0,0.07121944516964063,0.0,0.004332348379569183,0.1239560948866301,0.0,0.0,0.030485494458713586,-0.0026059487118170743
wine_quality_iter6,mlp,shap,113,1,0.07121944516964063,0.033876265407754846,0.0,0.02148792970830049,0.0,0.0,0.03430979400300068,-0.0026059487118170743
wine_quality_iter6,mlp,shap,114,1,0.07121944516964063,0.011592033567527924,0.0035657871275757832,0.021221811225016943,0.0,0.0,0.037037511082031835,-0.0026059487118170743
wine_quality_iter6,mlp,shap,115,1,0.07121944516964063,0.027269507662799158,0.0,0.026894957254139266,0.0022657253917975555,0.018917827263283414,0.013234496160577473,-0.0026059487118170743
wine_quality_iter6,mlp,shap,116,0,0.07121944516964063,0.0,0.00040678572482787806,0.0,0.008140864881376426,0.0,0.09465629815577704,-0.0026059487118170743
wine_quality_iter6,mlp,shap,117,1,0.07121944516964063,0.028311540866509395,0.0,0.017392720904869898,0.0020911198491469123,0.03545764387800143,0.08612433514820468,-0.0026059487118170743
wine_quality_iter6,mlp,shap,118,0,0.07121944516964063,0.017601112241928358,0.0,0.0,0.0039886709135503766,0.0,0.09310986573975065,-0.0026059487118170743
wine_quality_iter6,mlp,shap,119,1,0.07121944516964063,0.0,0.0,0.021542784743584183,0.01146458014177204,0.005209011936990111,0.01934408353593869,-0.0026059487118170743
wine_quality_iter6,mlp,shap,120,0,0.07121944516964063,0.026432633643062396,0.0,0.0,0.0,0.03083996137842917,0.10362127954044796,-0.0026059487118170743
wine_quality_iter6,mlp,shap,121,0,0.07121944516964063,0.033664229943488715,0.0,0.0,0.0,0.0,0.07234167453809051,-0.0026059487118170743
