Participant Id,appId,XAIType,Tested w/ XAI,Selected Strategy,Selected Strategy NLL,Strategy,Strategy NLL,Parameter Row Index,Parameter NLL,Parameter Session,k,decay_param,sensitivity,retrieval_threshold,scaling_factor,explanation_type,Instance Index,trialType,predicted,Prob correct,Prob 0,Prob 1,Correct,response_time
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.0039147464884475,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,119,Train,1,1.0,0.0,1.0,1,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.0039147464884475,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,289,Train,1,0.0,0.0,1.0,0,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.0039147464884475,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,289,Train,1,0.0,0.0,1.0,0,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.0039147464884475,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,168,Train,1,1.741235812647664e-05,1.741235812647664e-05,0.9999825876418735,0,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.0039147464884475,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,168,Train,1,1.7412391247726036e-05,1.7412391247726036e-05,0.9999825876087522,0,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.0039147464884475,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,14,Train,0,0.12479811518763025,0.12479811518763025,0.8752018848123697,1,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.0039147464884475,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,14,Train,1,0.1247981869299568,0.1247981869299568,0.8752018130700433,0,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.0039147464884475,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,215,Train,0,0.5888439837560043,0.4111560162439956,0.5888439837560043,0,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.0039147464884475,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,215,Train,0,0.5888439859205017,0.41115601407949837,0.5888439859205017,0,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.0039147464884475,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,17,Train,1,0.9471219205054245,0.05287807949457547,0.9471219205054245,1,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.0039147464884475,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,17,Train,1,0.9471218827665931,0.05287811723340691,0.9471218827665931,1,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.0039147464884475,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,213,Train,1,0.47863685141009965,0.47863685141009965,0.5213631485899003,0,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.0039147464884475,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,213,Train,0,0.47863684107803695,0.47863684107803695,0.521363158921963,1,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.0039147464884475,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,169,Train,1,0.9069207946517011,0.09307920534829889,0.9069207946517011,1,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.0039147464884475,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,169,Train,1,0.9069207543959865,0.0930792456040135,0.9069207543959865,1,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.0039147464884475,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,141,Train,0,0.9999999999837548,0.9999999999837548,1.6245125833123423e-11,1,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.0039147464884475,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,141,Train,0,0.9999999999837547,0.9999999999837547,1.6245402424002566e-11,1,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.0039147464884475,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,33,Test,0,0.9999999999999661,0.9999999999999661,3.3935953746321115e-14,1,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.0039147464884475,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,35,Test,0,0.9999999999999849,0.9999999999999849,1.506658531802201e-14,1,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.0039147464884475,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,76,Test,0,1.4817911976232322e-14,0.9999999999999852,1.4817911976232322e-14,0,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.0039147464884475,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,84,Test,0,0.999999999999966,0.999999999999966,3.3932381273448725e-14,1,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.0039147464884475,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,194,Test,0,0.3999406862123705,0.6000593137876296,0.3999406862123705,0,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.0039147464884475,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,125,Test,1,0.9999995271360842,4.7286391580999307e-07,0.9999995271360842,1,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.0039147464884475,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,135,Test,0,0.9999998661897801,0.9999998661897801,1.3381021993937754e-07,1,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.0039147464884475,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,75,Test,0,0.9999999627956468,0.9999999627956468,3.720435314263473e-08,1,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.0039147464884475,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,210,Test,1,0.5720879837526636,0.5720879837526636,0.4279120162473365,0,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.0039147464884475,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,261,Test,0,1.3375506273703064e-07,0.9999998662449373,1.3375506273703064e-07,0,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.0039147464884475,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,172,Test,1,0.9999996566420016,3.433579983520904e-07,0.9999996566420016,1,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.0039147464884475,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,235,Test,0,0.6343428929717502,0.6343428929717502,0.36565710702824983,1,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.0039147464884475,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,117,Test,0,0.48556696654827886,0.5144330334517212,0.48556696654827886,0,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.0039147464884475,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,2,Test,0,1.3375510212824055e-07,0.9999998662448979,1.3375510212824055e-07,0,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.0039147464884475,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,158,Test,1,0.9972182996912541,0.002781700308745887,0.9972182996912541,1,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.0039147464884475,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,190,Test,0,0.696826414407577,0.696826414407577,0.30317358559242297,1,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.0039147464884475,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,95,Test,0,0.9999999999999659,0.9999999999999659,3.41179294635803e-14,1,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.0039147464884475,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,246,Test,1,0.9527779254910431,0.047222074508956866,0.9527779254910431,1,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.0039147464884475,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,255,Train,1,0.4314237560654085,0.5685762439345915,0.4314237560654085,1,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.0039147464884475,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,255,Train,0,0.4314237101752856,0.5685762898247145,0.4314237101752856,0,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.0039147464884475,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,45,Train,1,0.429019299396691,0.429019299396691,0.5709807006033091,0,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.0039147464884475,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,45,Train,1,0.4290194952477909,0.4290194952477909,0.5709805047522092,0,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.0039147464884475,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,139,Train,1,0.9992514734946139,0.000748526505386162,0.9992514734946139,1,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.0039147464884475,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,139,Train,1,0.9992514745900698,0.0007485254099302378,0.9992514745900698,1,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.0039147464884475,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,263,Train,0,0.9999999999999857,0.9999999999999857,1.4399106181231722e-14,1,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.0039147464884475,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,263,Train,0,0.9999999999999857,0.9999999999999857,1.43991004891573e-14,1,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.0039147464884475,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,198,Train,1,0.39056131401546423,0.6094386859845358,0.39056131401546423,1,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.0039147464884475,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,198,Train,0,0.3905619579348774,0.6094380420651225,0.3905619579348774,0,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.0039147464884475,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,295,Train,0,0.3104395042110878,0.6895604957889122,0.3104395042110878,0,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.0039147464884475,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,295,Train,0,0.3104390342560556,0.6895609657439443,0.3104390342560556,0,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.0039147464884475,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,293,Train,1,0.9990492225058514,0.0009507774941486188,0.9990492225058514,1,0.1
