appId,modelName,expMethod,instanceId,pred,i_max,a0_i,a1_i,a2_i,a3_i,a4_i,a5_i,a6_i,a7_i,a8_i,intercept
wine_quality_iter9,mlp,shap,21,0,0.05993364906558936,0.047234488770147375,0.057242308084208195,0.0018978530836492732,0.0,0.0,0.0,0.0,0.043385950655645766,0.0,0.021436234277028343
wine_quality_iter9,mlp,shap,22,1,0.05993364906558936,0.05752867345092076,0.024260858249633373,0.0,0.0,0.0016667981766919013,0.002015292225416949,0.0,0.024737162825870896,0.0,0.021436234277028343
wine_quality_iter9,mlp,shap,23,1,0.05993364906558936,0.04598314483134901,0.071618264994683,0.0,0.02173472533869001,0.00025987638105992583,0.0054982082442048994,0.0015498350277516173,0.05658878938598565,0.0,0.021436234277028343
wine_quality_iter9,mlp,shap,24,0,0.05993364906558936,0.034490385020768045,0.013898693972150081,0.007728400845035156,0.0,0.0,0.0,0.0,0.0700399676497721,0.07561608824499126,0.021436234277028343
wine_quality_iter9,mlp,shap,25,0,0.05993364906558936,0.019373810577623635,0.08929995814138181,0.0028738976556975993,0.0,0.0,0.0,0.0,0.0384434185023346,0.08027349977345814,0.021436234277028343
wine_quality_iter9,mlp,shap,26,0,0.05993364906558936,0.03023994335879701,0.05367476629027335,0.0,0.00109473622498423,0.0,0.0016313618788170601,0.0,0.0,0.0,0.021436234277028343
wine_quality_iter9,mlp,shap,27,0,0.05993364906558936,0.0,0.0,0.0004421415005302444,0.007994771335314902,0.0,0.0,0.007724314512541639,0.01809053791038716,0.05592125012610976,0.021436234277028343
wine_quality_iter9,mlp,shap,28,1,0.05993364906558936,0.035206276032282185,0.05983987285506534,0.002316672983323505,0.0027182446734045395,0.0006192128304324525,0.004253292101684366,0.0,0.017480651952681114,0.019888736617106655,0.021436234277028343
wine_quality_iter9,mlp,shap,29,0,0.05993364906558936,0.016929883261044054,0.011432834587199766,0.009012880510899619,0.0,0.006937103577081044,0.0072202056893335585,0.0,0.036953326644846705,0.12460273451304861,0.021436234277028343
wine_quality_iter9,mlp,shap,30,1,0.05993364906558936,0.006383735887860914,0.0,0.0,0.0,0.004489923507880351,0.0011717519025353416,0.004158877494957579,0.05924233438540362,0.0,0.021436234277028343
wine_quality_iter9,mlp,shap,31,1,0.05993364906558936,0.0,0.09250030979752911,0.0,0.005054882393378912,0.003354309871997481,0.0018807054517770057,0.0,0.03489807678543491,0.0,0.021436234277028343
wine_quality_iter9,mlp,shap,32,0,0.05993364906558936,0.022685612107744314,0.12796423968689574,0.0032198647955280096,0.0,0.0,0.0,0.0,0.05632454841003117,0.059651619250907714,0.021436234277028343
wine_quality_iter9,mlp,shap,33,0,0.05993364906558936,0.019709163645398372,0.09686567900900214,0.001392920458068353,0.0017364137836019082,0.0,0.0,0.0,0.029409408235970234,0.0,0.021436234277028343
wine_quality_iter9,mlp,shap,34,1,0.05993364906558936,0.020755236921107013,0.023406869859149814,0.008272947214480722,0.00913636544500161,0.0,0.005776265531073849,0.003072168450425572,0.027205409798626182,0.067512603951166,0.021436234277028343
wine_quality_iter9,mlp,shap,35,1,0.05993364906558936,0.09159245411554963,0.0,0.03192895675528341,0.001971928338919366,0.0,0.0020177359251312434,0.0,0.012580214541187096,0.0,0.021436234277028343
wine_quality_iter9,mlp,shap,36,0,0.05993364906558936,0.021470216674859828,0.006731414476157131,0.006620523232161589,0.0,0.0016103215501285686,0.0005403469788803861,0.0,0.013712396232663758,0.05817090585527623,0.021436234277028343
wine_quality_iter9,mlp,shap,37,0,0.05993364906558936,0.007357788997155401,0.0971364111029822,0.006834799008255227,0.0,0.0074279049062994885,0.003319640610280635,0.002952749048051515,0.04433708225082383,0.038848577117153955,0.021436234277028343
wine_quality_iter9,mlp,shap,38,0,0.05993364906558936,0.016315336603630375,0.0,0.0,0.0,0.0,0.0,0.008599110893195604,0.03420627887248171,0.05985434700274366,0.021436234277028343
wine_quality_iter9,mlp,shap,39,1,0.05993364906558936,0.0,0.03480999411341886,0.0,0.0,0.005418846770638891,0.0020234255000985127,0.008106021680056056,0.0,0.047622973789098216,0.021436234277028343
wine_quality_iter9,mlp,shap,40,0,0.05993364906558936,0.013631277806756745,0.09152238260633949,0.0012944418254680723,0.0,0.0,0.0,0.004672892701440296,0.02229889608796809,0.09851710974597012,0.021436234277028343
wine_quality_iter9,mlp,shap,41,1,0.05993364906558936,6.82686202872207e-05,0.07073247386338198,0.013690889634223796,0.0,0.003681978167458894,0.004677177859181456,0.0,0.0,0.07085292970356821,0.021436234277028343
wine_quality_iter9,mlp,shap,42,0,0.05993364906558936,0.02763964018028256,0.014947171014721134,0.0035023409460235985,0.0,0.0005614834715258477,0.0,0.005818453494081873,0.017016240588329085,0.10309035273723674,0.021436234277028343
wine_quality_iter9,mlp,shap,43,0,0.05993364906558936,0.021679579709725935,0.07469957019271772,0.0027468576026859763,0.0005827222656462905,0.0,0.0,0.0,0.0,0.06019468500730334,0.021436234277028343
wine_quality_iter9,mlp,shap,44,0,0.05993364906558936,0.013479285589208922,0.08065243497536362,0.0,0.003014964540926842,0.0007686185480410557,0.0,0.0,0.03647582217434624,0.07431384073561279,0.021436234277028343
wine_quality_iter9,mlp,shap,45,1,0.05993364906558936,0.11625420644742868,0.0,0.01056497331115082,0.0,0.0,0.0013537597922342187,0.0,0.0,0.014512426701643837,0.021436234277028343
wine_quality_iter9,mlp,shap,46,0,0.05993364906558936,0.041869021309482765,0.027776066050756748,0.004771728484353503,0.0,0.0025687989908224126,0.0,0.0,0.0,0.03620444921835785,0.021436234277028343
wine_quality_iter9,mlp,shap,47,1,0.05993364906558936,0.03275046158804855,0.027717734948528472,0.027132609271841277,0.0,0.0,0.007163898224268012,0.0,0.03412497988486976,0.04341137787898014,0.021436234277028343
wine_quality_iter9,mlp,shap,48,0,0.05993364906558936,0.019321126905093692,0.06001706373640163,0.0012421319452688953,0.00661678486211415,0.0,0.0,0.0,0.03060409380318615,0.10865728458100805,0.021436234277028343
wine_quality_iter9,mlp,shap,49,0,0.05993364906558936,0.02063578423733507,0.0,0.010407177837968087,0.0,0.0,0.0,0.0,0.05226562013344722,0.08879344741421523,0.021436234277028343
wine_quality_iter9,mlp,shap,50,0,0.05993364906558936,0.02034197392572123,0.0,9.854870860865478e-05,0.0,0.0,0.0028308817537067064,0.0,0.0,0.08681753449451277,0.021436234277028343
wine_quality_iter9,mlp,shap,51,0,0.05993364906558936,0.0,0.05466368877323241,0.003203183762337974,0.0,0.0,0.0,0.030207087604558723,0.0,0.08026188317281495,0.021436234277028343
wine_quality_iter9,mlp,shap,52,1,0.05993364906558936,0.0,0.0,0.02343572845928127,0.010463639416428276,0.0027435465090849707,0.0,0.004955887504181256,0.027849262080363455,0.0,0.021436234277028343
wine_quality_iter9,mlp,shap,53,1,0.05993364906558936,0.0,0.0,0.0,0.01585281480467614,0.00690167261358076,0.003375849822497442,0.010607107734951299,0.04060127827133046,0.08859365270860822,0.021436234277028343
wine_quality_iter9,mlp,shap,54,1,0.05993364906558936,0.020650664888849982,0.04977296948878679,0.0,0.0106813285511638,0.006310332305888683,0.004412349826668858,0.004155600538479582,0.021919714890429515,0.07320310633352091,0.021436234277028343
wine_quality_iter9,mlp,shap,55,1,0.05993364906558936,0.04860175994523911,0.0,0.022155910390741863,0.00021413503762818253,0.0,0.00517676132245576,0.0,0.08184169969438448,0.10835041363565508,0.021436234277028343
wine_quality_iter9,mlp,shap,56,1,0.05993364906558936,0.008395045618134369,0.08236300979171207,0.0,0.016264548360373485,0.003973088387686477,0.0057827450764184815,0.0,0.0,0.0742254522820805,0.021436234277028343
wine_quality_iter9,mlp,shap,57,1,0.05993364906558936,0.02549035996112229,0.0,0.007232400872477404,0.002256872192757524,0.0032708456856681977,0.0,0.007215515845392656,0.008171090224077741,0.040185962104885564,0.021436234277028343
wine_quality_iter9,mlp,shap,58,1,0.05993364906558936,0.06863488853930673,0.08561531691369625,0.0,0.012229616189960055,0.002441147869095689,0.0038108580679347363,0.0,0.0,0.0,0.021436234277028343
wine_quality_iter9,mlp,shap,59,1,0.05993364906558936,0.012784427368947521,0.028939757310559037,0.019880241788673567,0.0,0.0,0.0,0.006704985241363594,0.022367924843006207,0.0,0.021436234277028343
wine_quality_iter9,mlp,shap,60,1,0.05993364906558936,0.03775191295796476,0.0,0.0007067890128209799,0.01448996842030316,0.005724967308820085,0.0,0.0,0.03711727389642769,0.06857784837566236,0.021436234277028343
wine_quality_iter9,mlp,shap,61,0,0.05993364906558936,0.0062365635391212135,0.1187248047349362,0.0,0.0,0.0,0.008876468882860759,0.005284335577521671,0.05989789992095552,0.06646597023182284,0.021436234277028343
wine_quality_iter9,mlp,shap,62,1,0.05993364906558936,0.029637685189562613,0.0,0.2172118511314301,0.0,0.0017548031575514086,0.0,0.0,0.01317296697625095,0.0,0.021436234277028343
wine_quality_iter9,mlp,shap,63,1,0.05993364906558936,0.018792381120506844,0.046878422639754586,0.0,0.029555587834145264,0.007444982014673786,0.0020712491635446785,0.0,0.04173243864158549,0.0,0.021436234277028343
wine_quality_iter9,mlp,shap,64,1,0.05993364906558936,0.0,0.0,0.0,0.01593230042281364,0.0,0.003836570002174982,0.012240291715045797,0.06974330018478035,0.0,0.021436234277028343
wine_quality_iter9,mlp,shap,65,0,0.05993364906558936,0.009131599424841295,0.0,0.005868062035809482,0.0,0.0,0.0,0.001048540301434498,0.024533790982077024,0.10949111565747391,0.021436234277028343
wine_quality_iter9,mlp,shap,66,1,0.05993364906558936,0.0,0.0,0.02402900916468508,0.0,0.0002956699103262572,0.0037607761792683874,0.006398874677522064,0.0,0.02140206523978758,0.021436234277028343
wine_quality_iter9,mlp,shap,67,0,0.05993364906558936,0.0,0.010387833686949325,0.0,0.5480986325716328,0.0,0.0021584481000841427,0.03347387821367822,0.0,0.03878436649847058,0.021436234277028343
wine_quality_iter9,mlp,shap,68,1,0.05993364906558936,0.0,0.0765346475818418,0.0,0.0,0.00397968769942273,0.003385291157565553,0.0,0.0,0.08372770113613495,0.021436234277028343
wine_quality_iter9,mlp,shap,69,1,0.05993364906558936,0.009945029821997445,0.10749872383064553,0.0,0.010536229965983177,0.006652000423302474,0.005212177465645963,0.004412585086028966,0.01888617971782395,0.04651263974218085,0.021436234277028343
wine_quality_iter9,mlp,shap,70,1,0.05993364906558936,0.0,0.06184383357046067,0.0,0.015205123920143754,0.006080759559850106,0.0023957841831085264,0.006108569488911826,0.0,0.08801355192171681,0.021436234277028343
wine_quality_iter9,mlp,shap,71,0,0.05993364906558936,0.011243409670443658,0.04736737756465682,0.004080230943194507,0.0,0.0,0.0,0.0,0.03611816843887458,0.08059454999677605,0.021436234277028343
wine_quality_iter9,mlp,shap,72,0,0.05993364906558936,0.016893232302110213,0.0,0.005169460778426006,0.0,0.0,0.0038420878347778064,0.0046488712817858305,0.05392046899842925,0.06350845645135214,0.021436234277028343
wine_quality_iter9,mlp,shap,73,1,0.05993364906558936,0.0,0.05395201999157369,0.05900495738325514,0.022974704082518504,0.0,0.0,0.0,0.0,0.05526882010040128,0.021436234277028343
wine_quality_iter9,mlp,shap,74,1,0.05993364906558936,0.0787391548549417,0.02977602356787821,0.0,0.020517630573016424,0.0,0.002585866349011252,0.0,0.0,0.0,0.021436234277028343
wine_quality_iter9,mlp,shap,75,0,0.05993364906558936,0.015328699556726328,0.03753548639759382,0.003158544062958656,0.0,0.0,0.0,0.0030174661924214333,0.04314503369031882,0.0685539328228223,0.021436234277028343
wine_quality_iter9,mlp,shap,76,0,0.05993364906558936,0.0,0.05158018087389137,0.003807869404972315,0.0,0.0,0.0,0.012051875703045301,0.06474515443341124,0.05859708693588923,0.021436234277028343
wine_quality_iter9,mlp,shap,77,1,0.05993364906558936,0.00023591476359540782,0.08702935245392955,0.0,0.020301936315679624,0.0,0.0069111196659231875,0.0,0.006845803280726043,0.07432921289640301,0.021436234277028343
wine_quality_iter9,mlp,shap,78,0,0.05993364906558936,0.0,0.07148008173920653,0.0,0.008342280446168544,0.004640157642923302,0.0041727989249077,0.0010905042125801514,0.0368881653650676,0.07733419697761294,0.021436234277028343
wine_quality_iter9,mlp,shap,79,0,0.05993364906558936,0.016728066118349944,0.022843653210876603,0.0032645356095417906,0.0010143733822645662,0.0,0.0,0.0,0.022069422164602122,0.0868005119839066,0.021436234277028343
wine_quality_iter9,mlp,shap,80,1,0.05993364906558936,0.0,0.047386965381097546,0.0,0.01868511568877723,0.005125833226115416,0.0032690956984601782,0.0,0.015745028694307,0.028029854830163396,0.021436234277028343
wine_quality_iter9,mlp,shap,81,1,0.05993364906558936,0.017853567233725335,0.06438148050586052,0.0,0.010704875861468597,0.0,0.005245109598728902,0.0,0.08760669193479605,0.05116255086911465,0.021436234277028343
wine_quality_iter9,mlp,shap,82,1,0.05993364906558936,0.009945029821997445,0.10749872383064553,0.0,0.010536229965983177,0.006652000423302474,0.005212177465645963,0.004412585086028966,0.01888617971782395,0.04651263974218085,0.021436234277028343
wine_quality_iter9,mlp,shap,83,1,0.05993364906558936,0.030959479290223253,0.0369669360993828,0.0,0.0,0.00022047111186875717,0.0017386239437074595,0.0,0.0,0.05058455502725823,0.021436234277028343
wine_quality_iter9,mlp,shap,84,0,0.05993364906558936,0.01954094640951566,0.05475894175210606,0.0051060650320962605,0.0,0.00010496529883563532,0.01328402550781878,0.0025450979720378765,0.0569594099633941,0.058221397867610526,0.021436234277028343
wine_quality_iter9,mlp,shap,85,1,0.05993364906558936,0.0018416407300211686,0.047878277083979376,0.0,0.01974422682784001,0.0037657778810195578,0.004954005324296561,0.0,0.042219392121388456,0.02124769999483037,0.021436234277028343
wine_quality_iter9,mlp,shap,86,0,0.05993364906558936,0.021099512207256983,0.04163403435292973,0.00432952274667319,0.0,0.0,0.01205141021655158,0.0042997059934932755,0.05659601696033458,0.059073959193482385,0.021436234277028343
wine_quality_iter9,mlp,shap,87,1,0.05993364906558936,0.031541240614917386,0.011567636126850253,0.02035118581099444,0.0,0.0,0.005603431751030501,0.0,0.0,0.12741405214602639,0.021436234277028343
wine_quality_iter9,mlp,shap,88,0,0.05993364906558936,0.0,0.0,0.0,0.0,0.0,0.010877472512305735,0.008172146465824943,0.0465814522736147,0.09197273060547521,0.021436234277028343
wine_quality_iter9,mlp,shap,89,0,0.05993364906558936,0.0,0.056561829046606615,0.0,0.017265122366616495,0.0020392993818263475,0.0005626862252333248,0.0,0.0,0.07112014780637507,0.021436234277028343
wine_quality_iter9,mlp,shap,90,1,0.05993364906558936,0.0,0.0,0.0,0.006770946792143763,0.004665786426409704,0.0027004913034392795,0.01141036611416527,0.05775279068102617,0.07932460769735755,0.021436234277028343
wine_quality_iter9,mlp,shap,91,1,0.05993364906558936,0.013131858344611724,0.11859734350510649,0.0,0.018533550856159677,0.0038694146566402247,0.005753277967341682,0.0,0.0,0.013956583689907334,0.021436234277028343
wine_quality_iter9,mlp,shap,92,0,0.05993364906558936,0.0,0.1360880340767231,0.0077413691269627456,0.0,0.0034585825463481386,0.0010548708971783727,0.003571621336961724,0.02852438543549082,0.04732501683406472,0.021436234277028343
wine_quality_iter9,mlp,shap,93,1,0.05993364906558936,0.024657566137998528,0.08047745338574014,0.0,0.020165799982386358,0.0,0.005815880603369594,0.0,0.0,0.03569455354073069,0.021436234277028343
wine_quality_iter9,mlp,shap,94,0,0.05993364906558936,0.009678731403997096,0.0,0.0,0.3761601791480812,0.003851200688825919,0.0,0.003169534383045902,0.0,0.03824036348049364,0.021436234277028343
wine_quality_iter9,mlp,shap,95,0,0.05993364906558936,0.02979760287377313,0.10565620205006913,0.0,0.0,0.0,0.008983958551776165,0.00143377882486459,0.0394731795924269,0.08178649924784194,0.021436234277028343
wine_quality_iter9,mlp,shap,96,0,0.05993364906558936,0.016014998546381994,0.12180765984259234,0.0,0.008037332208288181,0.0004653339739547624,0.008294929869936917,0.013436249717660661,0.042716773152351416,0.0624195448977825,0.021436234277028343
wine_quality_iter9,mlp,shap,97,1,0.05993364906558936,0.0,0.08074269782312854,0.0,0.011667595537349827,0.0038558934570059222,0.002577955390853162,0.004178636507910098,0.009828497640793117,0.0,0.021436234277028343
wine_quality_iter9,mlp,shap,98,1,0.05993364906558936,0.0,0.0,0.0,0.010453431333696096,0.003389571159509486,0.0,0.0018494583075236238,0.04761253774791536,0.1330333872648894,0.021436234277028343
wine_quality_iter9,mlp,shap,99,1,0.05993364906558936,0.0,0.07232121596649581,0.0,0.017933379477788267,0.0002738668871030414,0.007040194807544496,0.0026745373241704095,0.003959661769306644,0.08640989825789051,0.021436234277028343
wine_quality_iter9,mlp,shap,100,1,0.05993364906558936,0.0,0.06156342501851002,0.0,0.01657940202505214,0.0008317985954001891,0.003261116743565384,0.0,0.0,0.020435579546178015,0.021436234277028343
wine_quality_iter9,mlp,shap,101,1,0.05993364906558936,0.0309139371087026,0.0,0.0,0.0,0.0,0.0026749774816608556,0.0,0.0,0.05097999344312649,0.021436234277028343
wine_quality_iter9,mlp,shap,102,1,0.05993364906558936,0.018426940937927898,0.03281221633827054,0.023152037297190144,0.0,0.0,0.008476954980711318,0.0,0.0,0.07464250957029293,0.021436234277028343
wine_quality_iter9,mlp,shap,103,0,0.05993364906558936,0.01000030654670179,0.1410375692496833,0.0009623841056430009,0.028409556940661836,0.0007155874699026066,0.0,0.0,0.009851054676941527,0.03537667948923219,0.021436234277028343
wine_quality_iter9,mlp,shap,104,1,0.05993364906558936,0.008776124538660465,0.06632232562687713,0.0,0.0,0.003047655722301486,0.0035300879221141007,0.0,0.0,0.0,0.021436234277028343
wine_quality_iter9,mlp,shap,105,1,0.05993364906558936,0.0529930904365949,0.0841369810210761,0.0,0.02628432299439158,0.004523402079962582,0.003217673411021943,0.0,0.0,0.0,0.021436234277028343
wine_quality_iter9,mlp,shap,106,0,0.05993364906558936,0.03598187162958184,0.02381673450541931,0.0,0.03458587670055139,0.0,0.0,0.0,0.0054257356579915286,0.0,0.021436234277028343
wine_quality_iter9,mlp,shap,107,1,0.05993364906558936,0.0,0.0,0.0,0.010231036602522833,0.003783484089696577,0.0,0.0038692770688197728,0.06361937616320648,0.10395072922629095,0.021436234277028343
wine_quality_iter9,mlp,shap,108,1,0.05993364906558936,0.0,0.021761445696164297,0.0,0.00721335071540456,0.007378573687189942,0.0,0.003417614441415046,0.11102231356498395,0.0,0.021436234277028343
wine_quality_iter9,mlp,shap,109,1,0.05993364906558936,0.008686566750458733,0.024489706904901418,0.0,0.01274754086711761,0.0027867860281305546,0.004666391712191525,0.0018716006600258985,0.05379848736421326,0.10180235126657321,0.021436234277028343
wine_quality_iter9,mlp,shap,110,1,0.05993364906558936,0.05752867345092076,0.024260858249633373,0.0,0.0,0.0016667981766919013,0.002015292225416949,0.0,0.024737162825870896,0.0,0.021436234277028343
wine_quality_iter9,mlp,shap,111,0,0.05993364906558936,0.0,0.06366176866800032,0.0008385547885719193,0.12271844021921403,0.002610444841367434,0.0,0.0,0.018057169786453248,0.0848793270714553,0.021436234277028343
wine_quality_iter9,mlp,shap,112,1,0.05993364906558936,0.0,0.014276920891706886,0.02704728557795319,0.011224679423744012,0.004205951713348506,0.0,0.008404601245199697,0.00547069669775073,0.0,0.021436234277028343
wine_quality_iter9,mlp,shap,113,1,0.05993364906558936,0.008162136108515607,0.10807376834226179,0.0,0.026807427812545033,0.004726347089045785,0.004266171040893496,0.0,0.0,0.02413953388962661,0.021436234277028343
wine_quality_iter9,mlp,shap,114,1,0.05993364906558936,0.0,0.03252516026305022,0.011796572784801064,0.01587945478705639,0.00039273249285616194,0.0018815723259425377,0.0,0.0,0.025517308893971715,0.021436234277028343
wine_quality_iter9,mlp,shap,115,1,0.05993364906558936,0.0,0.05946186573445904,0.0016762759242438113,0.0,0.0034297208330379267,0.001688644381942794,0.003240665780455392,0.0275520403531718,0.0085660103796521,0.021436234277028343
wine_quality_iter9,mlp,shap,116,1,0.05993364906558936,0.036819664722101506,0.06841582264974075,0.0,0.008826697922319698,0.0,0.0013942818770523863,0.0,0.02869939957330315,0.0,0.021436234277028343
wine_quality_iter9,mlp,shap,117,1,0.05993364906558936,0.01618589470531421,0.05543398475165279,0.0,0.007127299417942917,0.005314800427414602,0.00335058688987808,0.002624850233900781,0.045569274766309245,0.05615573332969083,0.021436234277028343
wine_quality_iter9,mlp,shap,118,0,0.05993364906558936,0.0,0.046190332762614986,0.003189720505887184,0.013205475051056108,0.0,0.0,0.0023400850995683982,0.0,0.07783739695377806,0.021436234277028343
wine_quality_iter9,mlp,shap,119,0,0.05993364906558936,0.02210442086779518,0.09736980871541895,0.002647205993091928,0.0,0.0,0.0,0.0,0.0,0.0,0.021436234277028343
wine_quality_iter9,mlp,shap,120,0,0.05993364906558936,0.011988014516913073,0.06665368188572854,0.00310999004058853,0.0,0.0,0.0,0.0,0.04523027847242412,0.07653894235749563,0.021436234277028343
wine_quality_iter9,mlp,shap,121,0,0.05993364906558936,0.01773009193392519,0.08992908653144761,0.0038934441788237746,0.0,0.0,0.0,0.0,0.0,0.06046328032450695,0.021436234277028343
