Participant Id,appId,XAIType,Tested w/ XAI,Selected Strategy,Selected Strategy NLL,Strategy,Strategy NLL,Parameter Row Index,Parameter NLL,Parameter Session,k,decay_param,sensitivity,retrieval_threshold,scaling_factor,explanation_type,Instance Index,trialType,predicted,Prob correct,Prob 0,Prob 1,Correct,response_time
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.009646652120117,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,119,Train,1,1.0,0.0,1.0,1,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.009646652120117,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,289,Train,1,0.0,0.0,1.0,0,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.009646652120117,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,289,Train,1,0.0,0.0,1.0,0,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.009646652120117,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,168,Train,1,1.7416199832122018e-05,1.7416199832122018e-05,0.9999825838001679,0,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.009646652120117,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,168,Train,1,1.74162874825639e-05,1.74162874825639e-05,0.9999825837125175,0,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.009646652120117,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,14,Train,0,0.12481046226271646,0.12481046226271646,0.8751895377372836,1,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.009646652120117,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,14,Train,1,0.12481062098031111,0.12481062098031111,0.8751893790196889,0,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.009646652120117,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,215,Train,0,0.588804522066341,0.411195477933659,0.588804522066341,0,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.009646652120117,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,215,Train,0,0.5888045398136043,0.4111954601863958,0.5888045398136043,0,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.009646652120117,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,17,Train,1,0.9471282040614937,0.05287179593850637,0.9471282040614937,1,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.009646652120117,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,17,Train,1,0.947128126217219,0.05287187378278109,0.947128126217219,1,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.009646652120117,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,213,Train,1,0.47858220914796706,0.47858220914796706,0.5214177908520329,0,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.009646652120117,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,213,Train,0,0.47858221375920956,0.47858221375920956,0.5214177862407905,1,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.009646652120117,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,169,Train,1,0.9069002860241826,0.09309971397581746,0.9069002860241826,1,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.009646652120117,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,169,Train,1,0.9069002062903817,0.0930997937096183,0.9069002062903817,1,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.009646652120117,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,141,Train,0,0.9999999999837538,0.9999999999837538,1.6246256128549912e-11,1,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.009646652120117,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,141,Train,0,0.9999999999837533,0.9999999999837533,1.6246725542285265e-11,1,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.009646652120117,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,33,Test,0,0.9999999999999661,0.9999999999999661,3.394151769817555e-14,1,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.009646652120117,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,35,Test,0,0.999999999999985,0.999999999999985,1.5067248501086257e-14,1,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.009646652120117,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,76,Test,0,1.4819176763940203e-14,0.9999999999999852,1.4819176763940203e-14,0,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.009646652120117,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,84,Test,0,0.999999999999966,0.999999999999966,3.393794434873579e-14,1,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.009646652120117,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,194,Test,0,0.39995627908904335,0.6000437209109566,0.39995627908904335,0,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.009646652120117,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,125,Test,1,0.9999995271904722,4.728095277514758e-07,0.9999995271904722,1,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.009646652120117,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,135,Test,0,0.9999998661536564,0.9999998661536564,1.3384634360171476e-07,1,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.009646652120117,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,75,Test,0,0.9999999627715456,0.9999999627715456,3.7228454477129305e-08,1,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.009646652120117,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,210,Test,1,0.5720224638405176,0.5720224638405176,0.4279775361594824,0,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.009646652120117,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,261,Test,0,1.3379130515992726e-07,0.9999998662086949,1.3379130515992726e-07,0,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.009646652120117,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,172,Test,1,0.9999996564423376,3.435576624779542e-07,0.9999996564423376,1,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.009646652120117,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,235,Test,0,0.6342701656134121,0.6342701656134121,0.3657298343865879,1,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.009646652120117,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,117,Test,0,0.48560480677963286,0.5143951932203672,0.48560480677963286,0,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.009646652120117,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,2,Test,0,1.3379134399064543e-07,0.9999998662086561,1.3379134399064543e-07,0,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.009646652120117,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,158,Test,1,0.9967823203189965,0.0032176796810035008,0.9967823203189965,1,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.009646652120117,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,190,Test,0,0.696818182286518,0.696818182286518,0.30318181771348196,1,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.009646652120117,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,95,Test,0,0.9999999999999659,0.9999999999999659,3.4123986646809844e-14,1,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.009646652120117,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,246,Test,1,0.9526777899326334,0.047322210067366595,0.9526777899326334,1,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.009646652120117,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,255,Train,1,0.43139801461356503,0.568601985386435,0.43139801461356503,1,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.009646652120117,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,255,Train,0,0.4313979004224325,0.5686020995775675,0.4313979004224325,0,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.009646652120117,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,45,Train,1,0.4289734489424184,0.4289734489424184,0.5710265510575816,0,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.009646652120117,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,45,Train,1,0.4289738166533061,0.4289738166533061,0.5710261833466939,0,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.009646652120117,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,139,Train,1,0.9984134964865025,0.0015865035134975357,0.9984134964865025,1,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.009646652120117,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,139,Train,1,0.9984134919021376,0.00158650809786242,0.9984134919021376,1,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.009646652120117,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,263,Train,0,0.9999999999999856,0.9999999999999856,1.440119120858483e-14,1,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.009646652120117,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,263,Train,0,0.9999999999999856,0.9999999999999856,1.4401183887129197e-14,1,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.009646652120117,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,198,Train,1,0.3904438951025319,0.609556104897468,0.3904438951025319,1,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.009646652120117,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,198,Train,0,0.3904442917481081,0.6095557082518919,0.3904442917481081,0,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.009646652120117,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,295,Train,0,0.3109905951054244,0.6890094048945756,0.3109905951054244,0,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.009646652120117,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,295,Train,0,0.31098944602046014,0.6890105539795398,0.31098944602046014,0,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.009646652120117,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,293,Train,1,0.998413229864982,0.001586770135017955,0.998413229864982,1,0.1
2,adult,Importance,w/ XAI,,,Sensitive-features categorization,3.009646652120117,1,0.463744921,2,3,0.5,15.440994687,-1.423552897,,,293,Train,1,0.9984132264420688,0.0015867735579311907,0.9984132264420688,1,0.1
